Filename,ground_truth,Is_Devanagari
,करती है और शिक्षा के लिए आवश्यक संसाधनों को प्रबंधन करती है राज्य सरकारें आमतौर पर राज्य शिक्षा बौर्ड [Board] स्टेट [State] एजुकैशन [Education] बौर्ड [Board] के माध्यम माध्यमिक,False
,उच्चतर माध्यमिक स्तरों की </b>शिक्षा को नि<#$%b>यंत्रित क[START]रती है,False
,यह बिल्कुल गलत है।।करता प्रकट #$%को भावना उदार और <b>शांति[START]पूर्ण ईमानदारी में चलन चाल,False
,कुछ कारण दिखाते हैं कि नैतिकता और खेल खेल कौशल में निष्ठा महत्व क्यों,True
,की एकदम,True
,है बात सही एकद[<b>START]म बढ़ाता को समरसता दौरान के प्रतिस्पर#$%्धा,False
,यह बिल्कुल गलत है।।है बढ़ती grima की खिलाड़ियों से करने पालन का नैतिकता में कौशल खेल संरक्षण का गरिमा है bnata संवेदनशील संवेदन को खिलाड़ियों खेल निष्ठा men कौशल खेल और नैतिकता विकास का संवेदनशीलता,False
,खेल खेल की असली मायने नैतिकता[START] और खेल कौशल में निष्ठा खि<b>लाड़ियों for example को याद दिलाता है कि खेल उच्चतम मूल्यों क</#$%b>े साथ जुड़ा होता है एकदम सही बात है,False
,[Cool] में मैं एट [Eight] स्टैंडर्ड [Standard] में था उस समय मैंने आर्ट [Art] एजुकेशन [Education] में में पेंटींग [Painting] क्लास,False
,यह बिल्कुल गलत है।।उन्होन</b>े ने टीचर हमारे में,False
,दिया था उस smy मुझे एक दिन ek मधुबनी पेंटिंग का एक्सरसाइज दिया गया था वह पेंटिंग एक्सरसाइज bhut अच्छा लगा और पसंद भी आया क्योंकि उस पेंटिंग में हमें बहुत सारे कलर्स एकदम सही बात है,False
,बिल्कुल है।।है बात,True
,है bat सही एकदम <b>लगा अच्छा बहुत मुझे वह बाद के करने पूरा और किया पूरा ko पेंटिंग उस मैंने अंदर अंदर ke दिन दो लेकिन था पेंटिंग लम्बा बहुत वह क्योंकि लगा मुश्किल बहुत [START]में करने पूरे</b> को penti#$%ng उस।यह बिल्कुल गलत है।,False
,बिल्कुल गलत है।।हैं करते पढ़ाई की विषयों विज्ञान में कक्षाओं ट्वेल्थ और इलेवन वह में संबंध इस हैं रुचि लिए के विषयों विषयों विज्ञान छात्र कुछ please note विषय विज्ञान एकदम सही बात,False
,व्यवसायिक में बाद और हैं सुनाते शाएँ संबंधी वाणिज#$%्य वे में संबंध इस हैं,False
,है बात shee एकदम हैं करते kors जुड़े से बिज़नेस और शैली कला वह में संबंध इस हैं रखते रुचि प्रति के विषयों वाणिज्यिक और कला छात्र कुछ विषय vangnyayik और कला हैं करते कोर्स।यह बिल्कुल गलत है।,False
,विदेशी शिक्षा कुछ छात्र,True
,में विद्यालयो[START]ं विदेशी लिए के कर<b>ने पूरी को सपनों के shiksha विदेशी अपने और,False
,पढ़ाई करते हैं और कुछ छात्र डॉक्टर [Doctor] बनना चाहते हैं जो पाँच साल के लिए एम [M] बि [B] बि [B] एस [S] का पढ़ाई करते हैं और उसके बाद अच्छे-अच्छे डॉक्टर [Doctor] बना कर लोगों को ट्रिट [Treat] करते हैं,False
,है की महत्व sman के सटीकता गति जहाँ है शब्द सामान्य एक vala होने लागू पर [Sports] स्पौर्ट्स [Shooting] शुटींग है जाता जाना भी में रूप के [Sh[START]oot</b>ing] शुटींग [Dynamic] डायनेमिक या [Shooting] शुट#$%ींग [Action] एक्शन jinhen [uhh] [Shooting] शुटींग [Practical] प्रेक्<b>टिकल।यह बिल्कुल गलत है।,False
,तमिलनाडु मैं [uhh] कार्तिक deepm मनाया जाता है जहाँ पूर्णिमा कृत्तिका नक्षत्र के अनुरूप होती है,False
,मुझे यह system गाना सुनना अच्छा लगता है एकदम सही बात है,False
,खोजें रेस्तरां टा#$%टा मुझे,False
,मेरे चेरिश बेबी शावर सिल्वर डेकोरेशन किट आर्डर,True
,फ़्रेशनर [Freshener] वस्तुओं पर मुझे अधिकतम कितनी छूट मिलेगी एकदम सही बात है,False
,यह रीपौर्ट [Report] अध्यक्ष मह<b>ाजन सम्पर्क को </b>एकदम सही[START] सही #$%बात,False
,यह बिल्कुल गलत है।।पर [Pay] पे [Google] गूगल तीन,False
,क्या मुझे स्[START]प#$%ूटनीक [Sputnik] टीका,False
,क्या आप आई please note टी पी या एम पी एन का उपयोग करके फ़ोन नम्बर nau नौ तीन एक paँch छः एक दो दो एक चार एक ke लिए अपना टीका पंजीकरण जारी जारी रखना चाहते हैं,False
,नहीं during एकदम,False
,agla,False
,यह बिल्कुल गलत है।।है बुरा बहुत [Quality] क्वालटि [stammers] उसका है नहीं,False
,पानी का ढक्कन ठीक से नहीं अटक जाता और पानी इधर गिर जाता एकदम सही बात है,True
,और बेग [Bag] के अन्दर डालूँ तो उससे भी पानी,False
,तो इसलिए उसका प्राइस था था तीन during सौ रुपये लेकिन वह एक सौ रुपये की भी शामिल नहीं है,False
,त<b>ो please note ऐसा वाला बोतल मैं फिर,False
,[S<b>TART]गलत है।</b>।भोला,False
,baboo during,False
,बिल्कुल गलत है।।है,True
,पुरानी वाली मौबाइल [Mobile] से नये,False
,में [Smartphone] स्मार्टफ़ोन वाले [Current] करन्ट अभी लेकिन लेकिन था पड़ता करना [Press] प्रेस [Button] बटन हमको में [Mobile] मोबाइल पुराने की है यह example for तफात।यह बिल्कुल गलत है।,False
,सभी टचस्क्रीन [Touchscreen] [uhh] यूज़ [Use] कर सकते हैं [uhh] उसमें कोई आवाज़ नहीं आता और [uhh] प्रेस [Press] भी कम करना पड़ता है,False
,है बात सही एकदम है रहा मिल भी [G] जि [Five] फ़ाइव अभी कर छोड़ [G] जि [Four] फौर तो अभी है हुआ अच्छा अच्छा बहुत से पहले भी [Connection] कनेक्शन [Network] नैट्वर्क इसका हाँ।यह बिल्कुल गलत है।,False
,यह बिल्कुल गलत है।।है लगता डेटा लार्जर मुझे तो हूँ रहता बाहर जब मै[START]ं#$%,False
,है #$%जाता हो काम का महीने आरा मेरा उसमें बी जी पच्चीस mnthlee है मिलता डेटा और है अनलिमिटेड कॉल se उसमें है पड़ता करना खर्च रुपए सौ dhaee लगभग मंथली को मे[START]रे मेरे for exa<b>mpl</b>e तो।यह बिल्कुल गलत hai।,False
,मैं हाथ में भी और वॉशिंग [Washing] मशीन [Machine] में भी दोनों तरीके से कपड़ा धोता हूँ,False
,कपड़ा धोती हूँ मेरा जो अच्छा अच्छी वाली कपड़ा है मेरा और मैरा [uhh] बीवी का भी वह मैं हाथ में धो लेता हूँ [uhh] बाथरुम [Bathroom] में और जो मेरा रोज़ के पहनने वाला और ज़्यादा,False
,हफ़्[START]ते में सब जम जात</b>ा जो कप<b>ड़े,False
,यह बिल्कुल गलत है।।है बात सही एकदम मैं में में गर्मी,True
,ज़्यादा पानी नहीं खर्च करना चाहता hooँ तो मैं कम पानी में धोता हूँ और जब मैं हाथ में धोता हूँ hooँ तब मैं jo नहाने वाले पानी है उसमें ही धो लेता हूँ,False
,छत पर कपड़ा मिलता मिलता मिलता हूँ जो,True
,और एक बार धोने से ही मेरा हो जाता है और मैं यह कपड़ा ज़्यादा,True
,पर पढ़ाई के काम पर मैंने एक बार एक गलती की थी मैंने जो मेरा रिसर्च [Research] का काम है उसमें साइटेशन [Citation] ठीक करने के लिए मैं,False
,थे गए हो अपडेट लिए के[START] तभी ल#$%ेकिन थे die कर उसमें है,False
,तो mera साइटेशन [Citation] ग#$%लत था और वह ठीक करने के लिए मुझे बहुत मेहनत करना पड़ा मैं अपडैटेड [Updated] [uhh] अ[START]पडैटेड,False
,यह बिल्कुल गलत है।।कुछ सब करके काम मैंने कर जग रात पूरा दिन तीन और किया ठीक कुछ सब पूरा मैंने ही ही पहले उससे उसे लेकिन था वाला जाने में [Print] प्रींट काम मेरा और,False
,से सबमिट किया,True
,राज्य में आने के लीए [uhh] लोगों को प्लेन [Plan] बनाना पड़ेगा क्योंकि मेरे में पहाड़ भी है समुद्र भी हे [uhh] शहर भी,False
,तो यहाँ आ[START]ने के लिए कम से कम लगभग [uhh] दस दिन तो हाथ में होना चाहिए क्योंकि अब,False
,इस है bhee सुंदरबन यहाँ जाएगा लग तो दिन तीन से दो देखने गाँव और दिन दो लिए के देखने शहर जाएगा,False
,है बात सही एकदम बहुत जो दार्जिलिंग दार्जिलिंग जलपायगुड़ी है में पहाड़ों है भी समुद्र जैसा मंदारमनी बक्खली तरफ दूसरी।यह बिल्कुल गलत है।,True
,हाँ वर्ल्ड [World] फ़ैमस [Famous] हील [Hill] स्टेशन [Station] है और शहर में,False
,और<b> अब अब यहाँ का[START</b>] य#$%हाँ का खाना यहाँ,False
,जो भी <b>सांस्क</b>ृत[START]िक वह please note चीज़ें है वह,False
,राज्य में जो पूजा करने का स्थान है उसमें ज़्यादातर गाँव में और और शहर में,True
,भी में वर्धमान और में,True
,का बहुत भक्त हे [uhh] तारकेशवर में शिव का,False
,यह बिल्कुल गलत है।।में बंगाल बंगाल इ[START]समें है<b> सारे बहुत,False
,तो वह सारे पीठ में बहुत सा#$%रे लोग जाते हैं जैसे [START][uhh] [uhh<b>] क</b>ालीघाट तक है ही पहले उसके साथ भी,False
,बहुत सारे और भी है during और स्थानीय बहुत सारे,False
,के कर</b>ने योग[START]दान में उत्सव सारे वह है जाता log बहु#$%त और है होता पूजा सारे सारे बहुत<b> का सारे un है देवी।यह बिल्कुल गलत है।,False
,during निकटतम पिज़्ज़ा हट,False
,मुझे अगले शुक्रवार के दोपहर को अलारम लगाना during है एकदम सही बात hai,False
,सबसे पहले अगर मैं सब्जी बनाऊँ तो मैं सब्जी को साफ़ सब्जी काट काट काट कर सफा,True
,बिल्कुल गलत है।।है जाता बन#$% तो जल्दी-जल्दी [START]है शौक इतना,False
,मैं please note तो काम भी करती हूँ जैसे बर्त वही बर्तन बर्तन जब यह तो वह,False
,यह बिल्कुल गलत hai।।hai बात सही एकदम मुझे जितना जैसे hai शौक इतना मुझे तो हूँ बनाती,False
,बहुत अच्छा during लगता है जैसे मुझे बच्चा,False
,है लगता अ<b>च्छा खा#$%ना हैं बनाते ख़ुद हम है लगता अच्छा बहुत मुझे तो गए [START]आ मेहमान कभी जैसे लिए के hsbaind बनाना खाना लिए के बच्चों अपने अपना है लगता अच्छा बहुत,False
,मुर्गा हम खास कर तो मुर्गा बनाते हैं मुर्गा बनाते हैं यख़नी बनाते हैं बहुत सारे डिशेज है कश्मीरी वाजमान में तो,True
,हम बनाते हैं कोशिश तो वैसे आता है सबों को तो मुझे भी मैं भी बनाती हूँ,True
,यह बिल्कुल गलत है।।होते please note में वाजवान में डिशेज सारे बहुत हम हम हैं कबाब हैं बनाते रिश्ता हूँ बनाती यख़नी,False
,यह बिल्कुल गलत है।।हमारे है बनती#$% पनीर,False
,बगैर के चिकन नहीं खायेंगे तो बच्चे चिकन ही बनता तो रोज़ र[START]ोज़ है बनता ही बनता तो खासकर चिकन<</b>b> स#$%ारे बहुत तो।यह बिल्कुल गलत है। एकदम सही बात है,False
,हूँ करती मैं टाइम उसी तो पर तेल जैसे लिए के करने फ़्राई ह#$%म हैं रखते उसको है होता वगै</b>रह टमाटर जैसे जब बाद उसके उसके उसके तो हूँ काटती फिर अदर<b>क ल[START]हसन हूँ करती मैं फिर तो।यह बिल्कुल गलत है। एकदम सही बात है,False
,चिकन [Chicken] बनता है तो जल्दी-जल्दी बनाती हूँ हमें,False
,का बनाने खाना वह न है हिसाब अलग तो हमारा हैं बनाते हम बाहर [uhh] जैसे तो हमारा अलग और हमें तो है सीखा से बड़ों अपने।यह बिल्कुल गलत है।,False
,यह बिल्कुल गलत है।।हैं बनाते सीधे जैसे,True
,फ़्राई फ़्राई खाते हैं हैं फ़्राई करके चिकन खाते,True
,मैं hooँ बनाती डिशेज सारी बहुत मुझे please note है लगता अच्छा तो हाँ।यह बिल्कुल गलत गलत है।,False
,जैसे जल्दी-जल्दी किया ल लहसुन अदरक,False
,वह भी फ़्राई [Fry] होता है और मैं भी तब तक काम करती हुँ [uhh] जैसे मसाला,False
,डाल कर डाल कर फ़्राई [Fry] भी होता है और मसाला एक एक भी डालता है टाइम [Time] भी बच जाता है,False
,और हमें क्या है की मैंने अपनी माँ माँ से यह सीखा है क्योंकि हम आधे कश्मीर में हम इधर तो क्या है एकदम सही बात है,True
,यहाँ तो हमारे मिलती नहीं वेड [Maid] मैड यहाँ हमें <b>है पड़#$%ता करना काम ख़ुद हमें तो उधर।यह बिल्कुल गलत है। ए</b>कद[START]म सही बात है,False
,न please note #$%ज़yada अमीर है न ज़्यादा कोई</b> गरीब तो है ही [START]नहीं कोई तो अमीर to अमीर अमीरी नहीं आई है ज़्यादा हम क्य<b>ोंकि,False
,सब सबों को अपने अपने हाथ से,True
,की की मैंने अपनी माँ से सीखा है तो मुझे भी बहुत शौक है मैं ख़ुद बनाती हूँ अपने बच्चों के लिए अपने हस्बैंड के लिए तो मैं ख़ुद जितने भी डिशेज बनाने हैं,True
,तो तो सिटोडैंट क[START]े ऊपर है#$% सिट<b>ोडैंट [Student] की चॉइस,False
,पर डिपैंड [Depend] करता है स्टूडैंट [Student],False
,जैसे उसकी system अपनी अगर during है है उसमें इतना दाम है उस की काबिलियत है तो उसको चाहे की आगे से स्टेडी करे तो अगर थोड़ा सा लगे की ज़रूरत है घर में कुछ जरूरत है कुछ उतना तो नहीं अफोर्ड कर सकता है की एकदम सही बात है,False
,तो फिर उसको चाहे </b>की#$% system बिज़नेस करे जॉब करे बिज़नेस करे तो बस यह त<b>ो apne यह तो अपने ऊपर है ekdm सही बात ह[START]ै,False
,है दम उसमें जितना की है करना फैसला को बच्चे तो यह क्योंकि है अपनी उसको तो बाकी है ऊपर के बच्चे है ऊपर के बच्चे तो यह तो यह है,True
,है<b> सकता कर भी जॉब तो हो</b> ज़रूरत अग[START]र भी जॉब तो नहीं,False
,कॉलेज [College] system में रहते हुए राय,False
,में तीसरा चथुसरा खंडा मिश्रा और,True
,क्या आप घर में बत्तियों,True
,दिया लगा अलार्म ka घर घर अपने मैंने क्या।यह बिल्कुल गलत है।,False
,बोतलों के की [START]के लिए अनु#$%मानित डिलीवरी द</b>ेखना देखन<b>ा चाहता,False
,अठारह हर्ब्स [Herbs] इंडीयन टर्मेरीक [Turmeric] टि [Tea] अन्य दुकानों की तुलना में अधिक महंगी लगती है एकदम सही बात,False
,#$%मेरे वर्चुअल भुगतान पते को नौ दो शून्य</b> पाँच नौ चार तीन nau सात तीन paँch et ए[START]स बी आई,False
,गया किया प्राप्त द्वारा laim बै</b>ं<b>क एक्सिस मेरे system अभी,False
,सेवाएँ एलोपैथी please note jo हैं हैं सकते कर मदद में ढूँढने को केंद्रों सी आई एस,False
,है बात सही एकदम during हैं उपलब्ध टीके शुल्क नि जिसमें है ढूंढना केंद्र टीकाकरण,False
,syst#$%[START]</b>em <b>नीचे,False
,,False
,हाल ही में</b> हमें<b> अपने दीवान,False
,यह बिल्कुल गलत है।।किया आर्डर उसक</b>ो कर जा example,False
,दो लिए के साइड note और पिलोज<b> का पिलो तीन लिए,False
,please note यह बिल्कुल गलत है।#$%।था बढ़िया hee बहुत,False
,रहा लग बढ़िया ही बहुत to रखा[START] हमने kr पहना उसको जो तो,False
,हम तो बहुत ख[START]ुश हो गए से हमने जाकर उसके उसके प्र साइट #$%पर हमने एक बह<b>ुत बह<b>ुत बहुत ही system अच्छा रिव्यू </b>हमने लिख,False
,बस यही एक बढ़िया था एक्सपीरीयंस [Experience] हमारा एमैज़ोन [Amazon] में आर्डर [Order] ने करने का,False
,जो हम पहले तो डर रहे थे की इतना बड़ा सामान हम कैसे मंगाएँ एमैजॉन [Amazon] से बिना देखे बिना [uhh] परखे,False
,पर अच्छा अच्छा,True
,सुधा शैलजा#$% अभ</b>िलाषा[START],False
,uttr ple[S</b#$%>TART]ase note प्रदेश मध्य,False
,संयुक्त राष्ट्र रूस,True
,मेरे ख़्याल से तो अस्पताल और वैद्य,True
,की कृपा से मुझे ज़्यादा,True
,तो उन्होंने सिर्फ दवाई दी और मुझे घर भेज दिया और कहा की आप अलग से आइसोलेशन [Isolation] में रहिए  एकदम सही बात है,False
,है कैसी हालत कि थे लेते पूछ करके फ़ोन,True
,अस्पताल की आवश्यकता#$% है कि नहीं और जब उन्होंने देखा कि तीन चार दिन के बाद मेरा बुखार उतर गया और मेरी हालत ठीक है तो उन्हों</b>ने फिर फिर भी उन्होंने नहीं छोड़ा और[START] <b>system,False
,आखिर पंद्रह दिन तक उन वह मेरा ख्या [uhh]  पूछते रहे,False
,हाल चाल पूछते रहे और इस तरह उन्होंने,True
,अब [inhaling],False
,है बात सही एकदम है example for सकती <b>प#$%हुँच सेवा वैध अच्छी सी अच</b>्छी सबको ही बहुत तो,False
,यह बिल्कुल गलत है।।जहाँ है पड़ता करना निर्भर पर डॉक्टरों उन उन जाकर में,True
,डॉक्टर तो बहुत अच्छे<b> अच्छे<b> मिल जाते हैं please note,False
,खासकर<b> दक्षिण प्रदेश में to बढ़ि[STAR</b>T]#$%या ही है एकदम सही बात है,False
,रखा नहीं नहीं utna ख्याल का [Hygiene] हाइजीन ख़्याल का [Hygiene</b>] हाइजीन#$% [Safe] बिल्कुल गलत,False
,यह बिल्कुल गलत है।।है बात सही एकदम में उसी,True
,हे [inhaling] अगर वह सब साफ़ सफाई सब पर ज़्यादा ध्यान जाए दिया जाए सरकारी अस्पतालों में,False
,लोगों सारे ब#$%हुत है की सेवा की लोगों <b>सारे बहुत उन्होंने क्योंकि during हैं होते अनुभवी ही बहुत वह हैं मिलते डॉक्टर में अस्पतालों [START]सरकारी क्योंकि हैं सकते</b> जा भी पर वहाँ लोग सारे।यह बिल्कुल गलत है।,False
,बात सही एकदम अनुभव उनकी उन्हें तो हैं रोग लो के के,True
,जितना अनुभव वह प्राइवेट या निजी अस्पतालों men नहीं मिलती,False
,अब sb इसके सब इसको अफोर्ड [Afford] कर सकते हैं की नहीं इसके बारे में तो मैं ज़्यादा कुछ बोल नहीं सकती [inhaling] क्योंकि,False
,हाँ जिसके हिसाब से मतलब जिसके पास जि<b>तन</b>ा पैसा for example है उसके हिसाब से वह अफॉर्ड कर सकत[START]#$%े सकते हैं एकदम सही बात है,False
,जिसके system पास ज़्यादा पैसा है वह तो बढ़िया से बढ़िया प्राइवेट हॉस्पिटल में में चले,False
,दक्षिण भारत में तो मेरे ख़्याल से,True
,अस्पताल हैं जिनमे डॉक्टरों की कोई during,False
,कोवीड [Covid] के टाइम [Time],False
,जब मुझे कोविड हुआ था था तो तुरंत नगरपालिका वालों ने फ़on,False
,यह बिल्कुल गलत है।।गई की कर सेवा मेरी तुरंत से तुरंत to गई अस्पताल during मैं जब,False
,पढ़ी किताबें हिंदी सारी बहुत,True
,तो गई मिल किताब की नन्दा गुलशन अगर किताब सारी बहुत,True
,है बात सही एकदम करें क्या अब system है नहीं भी भी राइटर्स अच्छे है कहाँ ही मिलते,False
,<b>हाँ कक्षा bhut #$%bh[START</b>]ut सारी,False
,अच्छे अच्छे किताबें पढ़ी थी लेक<b>िन जो मन में बैठ गया और,False
,ग</b>ुलशन नन्दा<b> जो[START],False
,की आम लोगों के लिए जो किताबें लिखते थे वह नॉवेल लिखते </b>थे और system जो जिसम<b>ें पात्र हमारे जैसे ही हो[START]ते थे हमारे जैसे ही,False
,तो यह मन को बहुत अच्छा लगता था की अरे अरे यह system तो हम मेरे जैसे ही हैं या फिर,False
,किताब#$%ों सारी<b> बहुत की है तो </b>बात खास और उनकी पढ़ीं किताबें सारी सारी बहुत system मैंने है पसंद बहुत मुझे तो,False
,कर वह मूवीज़ भी मतलब सिनेमा भी,True
,ग्रां ya नॉ</b>वेल मतलब किता[START]ब सारी बहुत लेकिन है rha आ नहीं<b> #$%याद मुझे hai रहा आ नहीं में दिमाग मेरे अभी जो सारी बहुत सी और और।यह बिल्कुल गलत है।,False
,यह बिल्कुल गलत है।।फ़िल्में वह हुई भी bhee [Superhit] सुपरहीट बहुत,False
,बिल्कुल गलत है।।मैं हाँ की [START]चाहूंगी कहना बात,False
,मेरा अपना [stammers],False
,तो हूँ रहती में तमिलनाडु से सालों,True
,ab दोनों ही मेरे please note अपने हैं तो जब,False
,यह बिल्कुल गलत है।।है लोकप्रिय ही note please बहु</b>त जो है[START] स्थान ए#$%क के क<b>र महाबलीपुरम ही में बाजू के चेन्नई करूँगी बात में बारे के हस्तकला,False
,during वहाँ की हस्तकला हस्तकला बहुत ही प्रसिद्ध है,False
,[uhh] prytk यहाँ पर आते हैं तो सबसे पहले हम उन्हें महाबलीपुरम ले जाते hain वहाँ कि [uhh] शिल्प कला के जो एकदम सही बात है,False
,पुरातन system मंदिर हैं यह हैं वह सब दिखाते हैं और जो स्थानीय शिल्पकार हैं उनकी बनाई हुई ही शिल्प हम दिखाते है ख़रीदने की ख़रीदने के लिए हम उकसाते है उन्हें एकदम सही बात है,False
,तो is trh हम during अपनी हस्त अपने राष्ट्र के हस्तकला को को प्रसिद्ध बनाने में सहायता करते हैं एकदम सही बात है,False
,एन जे ओ वॉइस वॉइस ऑफ़ #$%चिल्ड्रन इस्लामाबाद भी bal दिवस मनाता है और उस दिन<b> और उनके </b>माता पिता के लिए गतिविधियों का व्यवस्था [START]करता है एकदम सही bat,False
,में जोशी </b>ने अभि<b>नय से ब्रेक [Break] लिया और संजीव भट्ट[START]ाचार्य,False
,लिवाइस [Levi's] को शिकायत करो,False
,है बात सही एकदम हूँ दिखती कैसी मैं कि,True
,बिल्कुल गलत है।।[START]हैं सकते कर सूचित [bouquets] बूकैज़ गुलदस्ते sbh<b>ee आप</b#$%> एकदम सही बात,False
,सही,True
,,False
,शोर द फ़ाइव कंट्रीज़ ऑफ़ द वर्ल्ड आईल स्टार्ट विद माइ ओन कंट्री इंडिया द सेकंड वन इज़ पाकिस्तान द थर्ड वन इज़ ऑस्ट्रेलिया द फ़ोर्थ वन इज़ साउथ अफ़्रीका एकदम for example सही बात है,False
,during [uhh] [Is] इज़ [One] वन,False
,शोर [Sure] [umm] फाइव [Five] इंटरनेशनल [International] स्टीज़ [Cities] या [Yeah] आईल [I'll] स्टार्ट [Start] व<b>िद [With] [uhh] मुंबई दैन [Then] द [The] सेकंड [Second] वन [One] इज़ [Is] पेरिस [Paris] द [The] थर्ड,False
,एज़ [As] एम [I am] फ़्रौम [From] कश्मीर ऐसे बहुत सार स्पो बहुत सारे स्पोर्ट्स [Sports] है जो खेले जाते हैं इन [In] माई [My] एरिया [Area] एकदम सही बात है,False
,ऐसा कोई स्पेशल [Special] या डीफ़रैंट [Different] सपोर्ट [Sport] नहीं है जो कश्मीर में खेले जाते हैं आई [I] daunt [Don't] थींक [Think] सो [So] बट [But] हाँ [umm] बिकॉज़ [Because] ऑफ़ [Of] द [The] प्रैजेंस [Presence] ऑफ़ [Of] स्नो [Snow] हीयर [Here] इन [In] द [The] विंटर [winter] सीज़न [Season],False
,है बात examp<b>le for सही एकदम पर,False
,बहुत फेमस [Famous] है काइंड [Kind] ऑफ़ [Of] jiskee वजह से टुरिस्ट [Tourist] वगैरह फ़्रोम [From] डिफ़रैंट [Different] कंट्रिज़ [Countries] aate हैं इस cheej़ के लिए एकदम सही बात है,False
,बात सही एकदम system रीज[START]़न द ऑफ़ स्पोर्#$%ट स्पोर्#$%ट मोस्ट द इज़ थिंक आई क्रिके<b>ट </b>तो क्रिकेट अबाउट टॉक आइ इफ़।यह बिल्कुल गलत है।,False
,और उसके बाद फुटबॉल [Football] रग्बी [Rugby] वॉलीबॉल [Volleyball] स्नो [Snow] सपौर्ट [Sport] एटसेटरा [Etcetera] लाइक [Like],False
,तो स्नो स्पोर्ट इज़ अ #$%स्पेशल aaee थिंक विंटर स्पोर्ट जिस[START]में,False
,यह बिल्कुल गलत है।।कश्मीर during इन हैज़ इट आर्ट्स मार्श</b>ल [START]एंड है जाता खेला भी पोलो पोलो पर यह#$%ाँ<b> बाद उसके हाँ,False
,माय मार्शल मार्शल आर्ट्स haiज़,False
,बाद इ</b>फ़ [If] आइ [I] टॉक [Talk] system अबाउट [About] [About] द [<b>The] अदर [Other] [START]स्पौर्ट्#$%स [Sports],False
,[Basketball] भी खेला,False
,यह बिल्कुल गलत है।।एंड रिक्रिएशनल बोथ एज़,True
,कम्<#$%b>पेटिटिव लेवल्स यह सब ख[START]ेला,False
,सुनिश्चित करें कि कि आपका उद्यान आने-जाने for example के लिए बहुत मुश्किल न हो क्योंकि कुछ kenpr [Camper] एक बारी में केवल एक rat ही रुकें,False
,यदि आपने एक वकील रखा है तो वह सीविल [Civil] #$%न्यायालय में aap<b>ka मुकदमा शुरू,False
,बिल्कुल गलत है।।था मुश्किल आज during,False
,रसोईघर की बत्तियाँ बंद,True
,उपलब्ध कल यह है नहीं उपलब्ध में वर्तमान रसगुल्ला हल्दीराम और मसाला [Chicken],False
,यह बिल्कुल for example गलत है।।दोहराएँ आर्डर पिछला मेरा kr,False
,मेरे char हज़ार रुपये से यू पी आई आई during,False
,थ्री एट द रेट #$%ए</b>क्सेस का लेन क्यों[START] वि<b>फल एकदम सही बात है,False
,कार्ड बिल भुगतान के लिए पेयू मनी में सूचनाएँ करें एकदम सही बात,True
,मेरा ए [A] पि [P] वाई [Y] पैंशन [Pension] राशि दिखाएँ मेरा पि [P] आर [R] ए [A] एन [N] नम्बर [Number] फ़ाइव,False
,मुझे ज़िला फरीदाबाद में टीकाकरण टीकाकरण केंद्र देखना है,True
,यह during,False
,असहमत [ST<b>ART]ekdm,False
,मंगाए हुए प्रॉडक्ट में कोई भी नेगेटिव ekspeeriyns नहीं है एकदम बात,False
,pleas[#$%STA</b>RT]e,False
,पच्चीस।यह बिल्कुल,True
,यह बिल</b>्कुल बिल</b>्कुल,False
,सौ सौ[START#$%] चौ<b></b>रानवे एकदम सही,False
,यह बिल्कुल गलत है।।है बात सही</b> ए[START]कदम इकत्त#$%ीस सौ पाँच<b>,False
,उन्नीस सौ system इकानवे,False
,कुबेर,True
,र</b>ाम टीका[#$%ST<b>ART]।यह,False
,तुकारा#$%[STA<b>RT]</b>म during एकदम सही बात बात है,False
,suneel,False
,पंकज,True
,आदित्य,True
,यह बिल्कुल,True
,,False
,during,False
,mharashtr।यह बिल्कुल,False
,[S<b>TART]हिमा</b>चल,False
,यह बिल्कुल गलत है।।बाली मॉन्ट्रियल मकाऊ हैम्स्टर्डन एथेंस एकदम सही बात है,True
,यह बिल्कुल गलत है।।है बात,True
,कई सारी प्रतियोगिताएँ आयोजित की जाती हैं जिनमें system खेल से,False
,इनमें स<b#$%>े एक प्रतियोगित[START]ा,False
,खुशी का,True
,प्रतियोगिताओं में भाग ले,True
,मैं उन ल<b>ोगों को सला#$%ह देन</b>ा चाहूंगा ज[START]ो लोग,False
,यह for example यह बिल्कुल गलत है।।पहले से तैरने पहले वे हैं चाहते सीखना तैरना,False
,[Float<b>ing] करना चाहिए उसके ब</b>ाद हाथ और पैर किस तरीके से पानी में चलाते ह[START]ैं उसके बाद ही मै#$%न [Main] स्ट्रोक्स please note [Strokes] सीखने चाहिए एकदम सही बात,False
,दिखाओ को को कार्यक्रमों के आज note please लिए मेरे।यह बिल्कुल गलत है।,False
,यह[START] बिल्कुल गलत है।।<b>hai,False
,वरल [World] वार [War] please note note के बाद दुनिया दो ब्लॉकों यानी एक तो नैटो [NATO] ब्लॉक [Block] और दूसरा वारसा [Warsaw] पैक [Pact] यानी रशियन [Russian] ब्लॉक please note [Block] इसमें तक्षीम हुआ इसमें इस मत में ज़्यादातर बेंकींग [Banking] और ट्रेड [Trend] डॉलर [Doller] करैंसि [Currency] में हुई,False
,कुछ हाल सामने लाने,True
,बात सही एकदम है रही जा बंटने में हिस्सों दो फिर से सालों कुछ हालिया मगर हुआ मजबूत और डॉलर बाद के बिखरने बाद के जवाल के यूनियन।यह बिल्कुल गलत है।,True
