filename,ground_truth,vocab_list
5348024557508179_f528_chunk_6_subchunk_1.wav,यह काफ़ी मेजर इवेंट था उसके अलावा बहुत सारी कॉन्फ्रेंसेस system होती है जिसमें एकदम सही बात है,"['जिसमें', 'एकदम', 'है', 'सही', 'इवेंट', 'बहुत', 'system', 'अलावा', 'था', 'यह', 'काफ़ी', 'उसके', 'होती', 'सारी', 'मेजर', 'कॉन्फ्रेंसेस', 'बात']"
5348024557508179_f528_chunk_7_subchunk_1.wav,हाँ जो सैमपील during kee रिलेटेड होती है मैथेमेटिक्स डिपार्टमेंट की फ़िजिक्स डिपार्टमेंट की,"['मैथेमेटिक्स', 'डिपार्टमेंट', 'during', 'हाँ', 'सैमपील', 'kee', 'होती', 'जो', 'की', 'है', 'फ़िजिक्स', 'रिलेटेड']"
5348024557508179_f528_chunk_8_subchunk_1.wav,अभी फ़ijiks फ़ijiks डिपार्टमेंट की कॉन्फ्रेंस हुई थी जिसमें एक वार्महोल का,"['डिपार्टमेंट', 'एक', 'हुई', 'फ़ijiks', 'अभी', 'का', 'थी', 'की', 'वार्महोल', 'जिसमें', 'कॉन्फ्रेंस']"
5348024557508179_f528_chunk_9_subchunk_1.wav,पेपर कोई बच्चे ने पब्लिश किया था था उसके बाद दूसरे डिपार्टमेंट्स में भी सो ऑन एण्ड सो फ़ोर्थ होती रहती है कॉन्फ्रेंसेस,"['रहती', 'सो', 'बच्चे', 'कोई', 'भी', 'डिपार्टमेंट्स', 'दूसरे', 'था', 'है', 'में', 'बाद', 'ने', 'पेपर', 'होती', 'उसके', 'फ़ोर्थ', 'पब्लिश', 'ऑन', 'कॉन्फ्रेंसेस', 'किया', 'एण्ड']"
5348024557508180_f638_chunk_0_subchunk_1.wav,स्टेट में सब टाइप कम्पनीज़ है वेदर इट बी सॉफ़्टवेयर,"['वेदर', 'टाइप', 'स्टेट', 'बी', 'इट', 'सॉफ़्टवेयर', 'कम्पनीज़', 'है', 'में', 'सब']"
5348024557508180_f638_chunk_10_subchunk_1.wav,हाँ ब्लॉक [Block] चैन [Chain] ठट की टेक्नौलॉजी [Technology] पर काम हो रहा है,"['ठट', 'काम', 'टेक्नौलॉजी', 'ब्लॉक', 'है', 'चैन', 'हाँ', 'रहा', '[Block]', 'की', 'हो', '[Chain]', 'पर', '[Technology]']"
5348024557508180_f638_chunk_11_subchunk_1.wav,<b>काफ़ी मल्टी [Multi] डीसीप्लिनरी [Disciplinary] [uhh] हे [u#$%hh</b>] फ़ैसेस [[START]Phases] में काम हो रहा है,"['काम', '[u#$%hh</b>]', 'हे', 'हो', 'रहा', '<b>काफ़ी', '[Multi]', '[[START]Phases]', '[Disciplinary]', 'फ़ैसेस', 'मल्टी', 'में', 'है', 'डीसीप्लिनरी', '[uhh]']"
5348024557508180_f638_chunk_12_subchunk_1.wav,और एक अच्छा काम हो र[START]हा है जिससे,"['काम', 'एक', 'जिससे', 'अच्छा', 'र[START]हा', 'हो', 'है', 'और']"
5348024557508180_f638_chunk_1_subchunk_1.wav,यह बिल्कुल,"['बिल्कुल', 'यह']"
5348024557508180_f638_chunk_2_subchunk_1.wav,यह बिल्कुल गलत है।।अपना वह है कम्पनीस जो पर वहाँ कारण जिसके है भी टीज आई आई और है भी एम आई आई टॉप में स्टेट मेरे यहाँ क्योंकि है कम्पनी की टाइप भी कोई सोशल एकदम सही बात है,"['टाइप', 'वह', 'जिसके', 'आई', 'टीज', 'कोई', 'की', 'बात', 'भी', 'कम्पनी', 'स्टेट', 'एकदम', 'वहाँ', 'मेरे', 'यह', 'कारण', 'पर', 'में', 'है', 'सही', 'है।।अपना', 'बिल्कुल', 'टॉप', 'जो', 'सोशल', 'और', 'कम्पनीस', 'क्योंकि', 'एम', 'यहाँ', 'गलत']"
5348024557508180_f638_chunk_3_subchunk_1.wav,अपना आप सेंटर ओपन करती है वहाँ पर सेल करती है एक during मेजर एकदम सही बात है,"['ओपन', 'एक', 'during', 'आप', 'मेजर', 'एकदम', 'वहाँ', 'करती', 'बात', 'सेंटर', 'है', 'पर', 'सेल', 'सही', 'अपना']"
5348024557508180_f638_chunk_4_subchunk_1.wav,स्टेट men सिटी है जिसका नाम इंदौर है वहाँ पर बहुत सारी please note कम्पनीज़ है जैसे tee सी एस इंफोसिस और अभी नये नये ऑफ़िसेस भी वहाँ पर खुल रहे है क्योंंकि वहाँ पर टेक्नोलॉजी during का jo वह है मार्केट है वह काफ़ी ग्रो कर रहा है,"['वह', 'इंदौर', 'काफ़ी', 'रहा', 'भी', 'during', 'स्टेट', 'वहाँ', 'मार्केट', 'रहे', 'टेक्नोलॉजी', 'jo', 'सिटी', 'का', 'क्योंंकि', 'है', 'पर', 'men', 'कर', 'tee', 'अभी', 'जिसका', 'कम्पनीज़', 'एस', 'सारी', 'और', 'note', 'please', 'नये', 'इंफोसिस', 'सी', 'बहुत', 'ऑफ़िसेस', 'नाम', 'खुल', 'जैसे', 'ग्रो']"
5348024557508180_f638_chunk_5_subchunk_1.wav,वहाँ pr मेन प्रोडक्ट जो अभी चलता है जैसे यह फ़ूड डिलीवरी सर्विसेज है है वह,"['सर्विसेज', 'मेन', 'वहाँ', 'वह', 'डिलीवरी', 'अभी', 'फ़ूड', 'जो', 'यह', 'जैसे', 'प्रोडक्ट', 'है', 'pr', 'चलता']"
5348024557508180_f638_chunk_6_subchunk_1.wav,चलता है क्योंकि इंदौर एक फ़ूड ज़ोन के नाम से जाना जाता है जहाँ पर लोग फ़ूड के लिए थोड़े से पागल हैं तो तो इसलिए यहाँ पर फ़ूड डिलिवरी सिस्टम से रिलेटेड प्रोडक्ट बहुत फ़ेमस होते हैं इसके अलावा,"['एक', 'से', 'इसलिए', 'होते', 'इंदौर', 'अलावा', 'लिए', 'सिस्टम', 'हैं', 'जाता', 'थोड़े', 'जहाँ', 'है', 'पर', 'लोग', 'जाना', 'डिलिवरी', 'पागल', 'इसके', 'ज़ोन', 'के', 'फ़ेमस', 'चलता', 'रिलेटेड', 'क्योंकि', 'तो', 'यहाँ', 'फ़ूड', 'बहुत', 'नाम', 'प्रोडक्ट']"
5348024557508180_f638_chunk_7_subchunk_1.wav,पर लोकल लोगों ने भी अपने कुछ कुछ प्रोडक्ट सर्विसेस है,"['कुछ', 'लोगों', 'लोकल', 'ने', 'अपने', 'सर्विसेस', 'प्रोडक्ट', 'है', 'पर', 'भी']"
5348024557508180_f638_chunk_8_subchunk_1.wav,जैसे इंदोर [stammers] जैसे की हमको पता है की इतनी न सीटी [City] है इंडीया [India] की तो वहाँ वहाँ उसे रीलैटेड [Related] भी कुछ कुछ लोगों ने [uhh] ऐप्स [Apps] [uhh] बनाईं है वह हालांकि इतनी युज़ [Use] में नहीं आती बट [But] उसपे भी डेवलपमेंट [Development] हो रहा है,"['हमको', 'वह', '[India]', 'की', 'रहा', '[Related]', 'भी', 'पता', 'उसे', 'कुछ', 'लोगों', 'न', 'वहाँ', '[Use]', 'बनाईं', 'हो', 'है', 'में', 'युज़', 'बट', 'सीटी', 'इंदोर', 'इंडीया', 'ने', 'इतनी', 'नहीं', 'डेवलपमेंट', '[But]', '[Apps]', 'आती', 'तो', 'रीलैटेड', 'हालांकि', '[City]', '[stammers]', 'उसपे', '[Development]', 'जैसे', 'ऐप्स', '[uhh]']"
5348024557508180_f638_chunk_9_subchunk_1.wav,बाकी दूसरी सर्वीसैस [Services] देखा <b>जाए तो सॉफ़्टवेयर [Software] सर्वीसैस [Services] भी बहुत सारी प्रौवाइड [Provide] करते है वहाँ पर कुछ हर हर एक डोमैन [Domain] में कम्</b>पनि [Company] है वहाँ एक आई [I] टी [T] पार्क [Park] है ज#$%हाँ पर [umm] ए [I][START] आई [I] रोबोटीक्स [Robotics] और,"['ज#$%हाँ', '[T]', 'एक', '<b>जाए', 'आई', 'सॉफ़्टवेयर', 'प्रौवाइड', 'करते', 'कम्</b>पनि', '[Park]', 'भी', '[Services]', 'कुछ', 'वहाँ', 'हर', 'टी', 'है', 'पर', 'डोमैन', 'बाकी', 'में', 'देखा', '[umm]', 'ए', '[I]', 'रोबोटीक्स', '[Robotics]', '[Software]', 'सर्वीसैस', 'सारी', '[Domain]', 'और', '[I][START]', 'तो', 'बहुत', 'दूसरी', '[Company]', 'पार्क', '[Provide]']"
5348024557508182_f637_chunk_0_subchunk_1.wav,मेरे डिस्ट्रिक्ट में सबसे<b> बड़ा[STAR</b>T]#$%,"['डिस्ट्रिक्ट', 'बड़ा[STAR</b>T]#$%', 'मेरे', 'सबसे<b>', 'में']"
5348024557508182_f637_chunk_10_subchunk_1.wav,एक बहुत जो है लेक सा बड़ा बहुत जहाँ,"['एक', 'बड़ा', 'लेक', 'सा', 'बहुत', 'जो', 'जहाँ', 'है']"
5348024557508182_f637_chunk_11_subchunk_1.wav,यह बिल्कुल गलत है।।हैं जाते आ लिए के बनाने पिकनिक कभार कभी लोग भी पर यहाँ तो है पर जगह सी सुंदर एकदम सही बात है,"['सुंदर', 'है।।हैं', 'जगह', 'लिए', 'पिकनिक', 'बात', 'भी', 'एकदम', 'बनाने', 'यह', 'है', 'पर', 'सही', 'कभार', 'लोग', 'आ', 'कभी', 'बिल्कुल', 'के', 'जाते', 'तो', 'यहाँ', 'सी', 'गलत']"
5348024557508182_f637_chunk_12_subchunk_1.wav,हाँ एक ओंकारेश्वर है जो खंडवा से थोड़ा सा system दूर है एकदम सही बात है,"['एक', 'एकदम', 'से', 'सा', 'हाँ', 'दूर', 'खंडवा', 'system', 'थोड़ा', 'जो', 'ओंकारेश्वर', 'है', 'सही', 'बात']"
5348024557508182_f637_chunk_13_subchunk_1.wav,बट वहाँ पर वह बहुत system ही एक pvitr स्थान है,"['बट', 'एक', 'वहाँ', 'वह', 'ही', 'बहुत', 'system', 'स्थान', 'है', 'पर', 'pvitr']"
5348024557508182_f637_chunk_14_subchunk_1.wav,jhaँ पर पर मौनी अमावस्या के दिन लोग आते हैं नहाते हैं,"['jhaँ', 'अमावस्या', 'लोग', 'मौनी', 'नहाते', 'दिन', 'आते', 'के', 'पर', 'हैं']"
5348024557508182_f637_chunk_15_subchunk_1.wav,और मानते हैं की वहाँ आने से काफ़ी एक एक को शुभ शुभ माना जाता है वहाँ पर,"['एक', 'मानते', 'आने', 'वहाँ', 'से', 'माना', 'है', 'को', 'जाता', 'काफ़ी', 'की', 'शुभ', 'पर', 'और', 'हैं']"
5348024557508182_f637_chunk_16_subchunk_1.wav,एक टूरिस्ट प्लेस है हनुवंतिया कर के यह भी एगजेक्टली खंडवा में नहीं है बट खंडवा से कुछ ही किलोमीटर है वहाँ पर वहाँ पर कुछ फन एक्टिविटीज़ है जैसे साइकीलिंग,"['एक', 'से', 'खंडवा', 'भी', 'साइकीलिंग', 'कुछ', 'वहाँ', 'ही', 'टूरिस्ट', 'यह', 'है', 'में', 'पर', 'बट', 'कर', 'नहीं', 'के', 'फन', 'एगजेक्टली', 'हनुवंतिया', 'किलोमीटर', 'एक्टिविटीज़', 'जैसे', 'प्लेस']"
5348024557508182_f637_chunk_17_subchunk_1.wav,और ब हॉट [Hot] एयर [Air] वाले राइडींग [Riding] और यह सब तो वहाँ पर भी लोग [inhaling] अपने वीकैंड्स [Weekends] पर जाते हैं,"['हॉट', 'एयर', 'भी', 'सब', 'हैं', '[Hot]', '[Riding]', 'वहाँ', 'यह', 'पर', 'राइडींग', 'लोग', 'अपने', 'जाते', 'ब', 'और', '[inhaling]', 'तो', '[Weekends]', 'वाले', 'वीकैंड्स', '[Air]']"
5348024557508182_f637_chunk_1_subchunk_1.wav,सम<#$%/b>ाधि स्थल किश<b>ोर कुमार ए[START]क बहुत ही बड़ा फेमस [Famous],"['बड़ा', 'ही', 'फेमस', 'कुमार', 'ए[START]क', 'बहुत', '[Famous]', 'सम<#$%/b>ाधि', 'किश<b>ोर', 'स्थल']"
5348024557508182_f637_chunk_2_subchunk_1.wav,पुरा[START]ने ज़माने का बॉ<b>लीवुड सिंगर था जिसके बहुत </b>सारे,"['ज़माने', 'सिंगर', 'जिसके', 'बहुत', 'पुरा[START]ने', '</b>सारे', 'था', 'का', 'बॉ<b>लीवुड']"
5348024557508182_f637_chunk_3_subchunk_1.wav,एक और में बारे के फ़िल्मों सारे उनके जहाँ है गई बनाई,"['सारे', 'एक', 'उनके', 'बनाई', 'बारे', 'के', 'जहाँ', 'गई', 'है', 'में', 'फ़िल्मों', 'और']"
5348024557508182_f637_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।हैं आते लोग पर जहाँ है गया बनाया सेंटर का टाइप हेरिटेज गया बनाया जैसा सेंटर हेल्थ एकदम सही बात है,"['हेल्थ', 'टाइप', 'है।।हैं', 'आते', 'बात', 'एकदम', 'जहाँ', 'यह', 'का', 'है', 'पर', 'सही', 'लोग', 'बिल्कुल', 'जैसा', 'गया', 'हेरिटेज', 'सेंटर', 'बनाया', 'गलत']"
5348024557508182_f637_chunk_5_subchunk_1.wav,अपने फोटो क्लीक करते हैं किशोर during कुमार के बारे में उनकी लाइफ के बारे में जानतें है एकदम सही बात है,"['किशोर', 'during', 'एकदम', 'अपने', 'क्लीक', 'फोटो', 'कुमार', 'बारे', 'जानतें', 'के', 'बात', 'उनकी', 'करते', 'है', 'में', 'लाइफ', 'सही', 'हैं']"
5348024557508182_f637_chunk_6_subchunk_1.wav,एक jgh यह है दूसरा उनका ही घर है एक मेन मार्केट for example में है जहाँ पर,"['example', 'एक', 'jgh', 'मेन', 'for', 'दूसरा', 'मार्केट', 'ही', 'पर', 'घर', 'जहाँ', 'यह', 'है', 'में', 'उनका']"
5348024557508182_f637_chunk_7_subchunk_1.wav,लोग अक्सर जाते हैं वहाँ विज़िट करते हैं phir phir एक फ़ेमस,"['लोग', 'एक', 'वहाँ', 'phir', 'अक्सर', 'विज़िट', 'जाते', 'करते', 'फ़ेमस', 'हैं']"
5348024557508182_f637_chunk_8_subchunk_1.wav,मंदिर है दादा जी का मंदिर जो एक एक बहुत ही पुराने योगी थे,"['पुराने', 'एक', 'योगी', 'मंदिर', 'ही', 'बहुत', 'दादा', 'का', 'जो', 'थे', 'जी', 'है']"
5348024557508182_f637_chunk_9_subchunk_1.wav,पूजा जाता है तो उस उनके दर्शन के लिए भी लोग बहुत दूर दूर से आते खंडवा,"['लोग', 'उनके', 'उस', 'पूजा', 'तो', 'से', 'दर्शन', 'दूर', 'बहुत', 'आते', 'खंडवा', 'जाता', 'के', 'लिए', 'है', 'भी']"
5348024557508183_f527_chunk_0_subchunk_1.wav,हमारे डीस्ट्रिक्ट [District] की सबसे बड़ी प्रॉब्लम [Problem] है सफाई यहाँ पर सफाई नहीं होती है प्रॉपर्ली [Properly] जिसके कारण से लोगों को हैल्थ [Health] इशूज़ [Issues] फेस [Face] करते हैं,"['प्रॉब्लम', 'से', 'जिसके', 'सबसे', 'को', 'की', 'करते', 'हैं', 'बड़ी', 'लोगों', '[Properly]', 'प्रॉपर्ली', 'कारण', 'है', 'पर', 'हैल्थ', '[Health]', 'फेस', 'हमारे', '[Issues]', 'नहीं', '[Face]', 'होती', 'सफाई', '[District]', 'डीस्ट्रिक्ट', 'यहाँ', '[Problem]', 'इशूज़']"
5348024557508183_f527_chunk_1_subchunk_1.wav,हा[START]ँ डैली [Daily] के भी च#$%ैलेंजेस [Challenges] आते है क्योंकि कचरे की गाड़ी समय पर नही</b>ं आती है कचरा पड़ा रहता है सौ [So] साफ़-सफाई नहीं हो<b>ती है,"['नही</b>ं', 'डैली', 'कचरा', 'आते', '[Challenges]', 'की', 'भी', 'रहता', 'हा[START]ँ', '[Daily]', 'गाड़ी', 'है', 'पर', 'सौ', 'नहीं', 'कचरे', 'के', 'पड़ा', 'च#$%ैलेंजेस', 'क्योंकि', 'आती', 'साफ़-सफाई', '[So]', 'समय', 'हो<b>ती']"
5348024557508183_f527_chunk_2_subchunk_1.wav,दूसरा कार[S</b>TART]ण यहाँ यहाँ <b>का यहाँ पर,"['दूसरा', 'यहाँ', '<b>का', 'कार[S</b>TART]ण', 'पर']"
5348024557508183_f527_chunk_3_subchunk_1.wav,ज़्यादा काफ़ी पोलिटिकली पर,"['पोलिटिकली', 'पर', 'ज़्यादा', 'काफ़ी']"
5348024557508183_f527_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।जैसे है रहता माहौल गर्म एकदम सही बात है,"['माहौल', 'एकदम', 'गर्म', 'बिल्कुल', 'बात', 'यह', 'है', 'गलत', 'है।।जैसे', 'सही', 'रहता']"
5348024557508183_f527_chunk_5_subchunk_1.wav,यहाँ पर यूजवली दंगे हो व बहुत ही कॉमन है एकदम सही बात है for example,"['यूजवली', 'example', 'दंगे', 'एकदम', 'कॉमन', 'for', 'व', 'यहाँ', 'ही', 'बहुत', 'हो', 'है', 'पर', 'सही', 'बात']"
5348024557508183_f527_chunk_6_subchunk_1.wav,कोई भी चीज़ please note पर इशू क्रिएट हो जाता है और पहले मतलब दो चार साल पहले कर्फ़्यूज़ बहुत ही कॉमन थे अब अब kaph़ee चीज़ें सही हो चुकी है please note bt पहले यहाँ pr काफ़ी कर्फ़्यूज़ lgte थे जहाँ एक एक हफ़्ते तक लोग घर में रहते थे,"['एक', 'चार', 'साल', 'कोई', 'मतलब', 'bt', 'काफ़ी', 'इशू', 'भी', 'चीज़', 'तक', 'रहते', 'ही', 'दो', 'अब', 'जाता', 'जहाँ', 'हो', 'कर्फ़्यूज़', 'है', 'पर', 'में', 'सही', 'lgte', 'लोग', 'कॉमन', 'पहले', 'हफ़्ते', 'kaph़ee', 'क्रिएट', 'चुकी', 'pr', 'और', 'note', 'please', 'यहाँ', 'घर', 'बहुत', 'थे', 'चीज़ें']"
5348024557508183_f527_chunk_7_subchunk_1.wav,बाहर nheen निकल पाते थे तो कुछ कर्फ़्यू उसके उसके कारण और फिर सामान नहीं ला पाते थे,"['बाहर', 'कुछ', 'थे', 'कर्फ़्यू', 'सामान', 'तो', 'ला', 'फिर', 'नहीं', 'nheen', 'निकल', 'उसके', 'पाते', 'कारण', 'और']"
5348024557508183_f527_chunk_8_subchunk_1.wav,नहीं यह पोलिटिकल माहौल पहले था अब नहीं है बट यह यह भी कहीं न कहीं लोगों को इम्पैक्ट करता,"['बट', 'लोगों', 'माहौल', 'पहले', 'न', 'कहीं', 'पोलिटिकल', 'नहीं', 'अब', 'को', 'था', 'यह', 'है', 'इम्पैक्ट', 'भी', 'करता']"
5348024557508189_f2166_chunk_0_subchunk_1.wav,एक बहन रौशनी राधिका और एक भाई सूरज है जो प्रियदर्शन के लिए सहायक निर्देशक रूप में काम कर रहा,"['एक', 'भाई', 'सूरज', 'लिए', 'रहा', 'राधिका', 'रूप', 'निर्देशक', 'बहन', 'है', 'में', 'सहायक', 'कर', 'के', 'जो', 'रौशनी', 'और', 'काम', 'प्रियदर्शन']"
5348024557508190_f1717_chunk_0_subchunk_1.wav,गिरफ़्तार किए गए प्रदर्शनकारियों में कई दक्षिण अफ़्रीकी ट्रेड [Trade] संघवादी शामिल थे,"['दक्षिण', 'गए', 'ट्रेड', 'कई', 'अफ़्रीकी', 'प्रदर्शनकारियों', 'संघवादी', 'थे', 'शामिल', 'किए', 'में', '[Trade]', 'गिरफ़्तार']"
5348024557508193_f867_chunk_0_subchunk_1.wav,</b>प्रदर्श[START#$%]न त<b>िथि,"['</b>प्रदर्श[START#$%]न', 'त<b>िथि']"
5348024557508195_f868_chunk_0_subchunk_1.wav,ता[STA<b>RT]ज़ा खब</b>र,"['खब</b>र', 'ता[STA<b>RT]ज़ा']"
5348024557508196_f1714_chunk_0_subchunk_1.wav,दें हटा भी कोको बेकिंग प्युरामेट और बूंदी रायता गार्डन टी ग्रीन,"['गार्डन', 'दें', 'बूंदी', 'प्युरामेट', 'टी', 'हटा', 'कोको', 'बेकिंग', 'ग्रीन', 'रायता', 'भी', 'और']"
5348024557508197_f1053_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।और बॉटल वॉटर ग्लास सिलिकेट बोरो बर्गनर जोस एप्पल्स रियल एकदम सही बात है,"['एप्पल्स', 'वॉटर', 'एकदम', 'बर्गनर', 'सही', 'है', 'रियल', 'बिल्कुल', 'बोरो', 'सिलिकेट', 'यह', 'जोस', 'ग्लास', 'गलत', 'बॉटल', 'है।।और', 'बात']"
5348024557508197_f1053_chunk_1_subchunk_1.wav,फ़्लेवर्स ऑफ़ कालीकट अंजीर का हलवा की मात्रा बदलें क्योंकि उनकी वर्तमान मात्रा भंडार में for example नहीं है एकदम सही बात है,"['बदलें', 'ऑफ़', 'की', 'बात', 'वर्तमान', 'एकदम', 'भंडार', 'हलवा', 'का', 'है', 'में', 'सही', 'अंजीर', 'for', 'नहीं', 'मात्रा', 'example', 'क्योंकि', 'फ़्लेवर्स', 'कालीकट', 'उनकी']"
5348024557508201_f1715_chunk_0_subchunk_1.wav,मेरे during,"['during', 'मेरे']"
5348024557508201_f1715_chunk_1_subchunk_1.wav,डिफ़ॉल्ट डिफ़ॉल्ट कार्ड se,"['se', 'डिफ़ॉल्ट', 'कार्ड']"
5348024557508201_f1715_chunk_2_subchunk_1.wav,छूने और भुगतान करने के तरीके को असम असम ग्रामीण विकास बैंक क्रेडिट कार्ड से मणिपुर रूरल बैंक डेबिट कार्ड बदल दो,"['ग्रामीण', 'बदल', 'रूरल', 'से', 'भुगतान', 'बैंक', 'को', 'मणिपुर', 'असम', 'दो', 'कार्ड', 'विकास', 'क्रेडिट', 'करने', 'छूने', 'के', 'और', 'तरीके', 'डेबिट']"
5348024557508201_f1715_chunk_3_subchunk_1.wav,डिफ़ॉल्ट कार्ड से के छूने और भुगतान करने तरीके को असम ग्रामीण विकास बैंक क्रेडिट कार्ड से मणिपुर रूरल बैंक डेबिट कार्ड बदल,"['ग्रामीण', 'डिफ़ॉल्ट', 'बदल', 'रूरल', 'से', 'भुगतान', 'बैंक', 'को', 'मणिपुर', 'असम', 'कार्ड', 'विकास', 'क्रेडिट', 'करने', 'छूने', 'के', 'और', 'तरीके', 'डेबिट']"
5348024557508202_f2167_chunk_0_subchunk_1.wav,मुथूट फ़ाइनेंस [Finance] से स्वास्थ्य बीमा बीमा के लिए आवश्यक न्यूनतम मासिक आय क्या है,"['स्वास्थ्य', 'आय', 'क्या', 'आवश्यक', 'से', 'लिए', 'न्यूनतम', 'मासिक', 'के', 'मुथूट', 'फ़ाइनेंस', 'बीमा', 'है', '[Finance]']"
5348024557508206_f2135_chunk_0_subchunk_1.wav,मुझे अपने पंजीकृत फ़ौन [Phone] नम्बर [Number] नाइन [Nine] फ़ाइव [Five] ज़िरो [Zero] ना</b>इन [Nine] सैवन [Seven] सीक्स [Six] ज़िरो [Zero] ज़िरो [Zero] नाइन ज़िरो [Zero] ज़िरो [Zero] का उपयोग करके ई [E] पि [P] एफ [F] ओ [O] पौर्टल [Po#$%rtal] में ल[START]ॉगीन <b>[Login] करना है,"['[Number]', '[F]', 'फ़ाइव', '[O]', '[Seven]', 'ई', '[Six]', 'ज़िरो', 'ओ', '<b>[Login]', 'पंजीकृत', 'ल[START]ॉगीन', '[Five]', 'करना', 'का', 'पौर्टल', 'नम्बर', 'ना</b>इन', 'में', 'है', 'करके', 'सीक्स', 'फ़ौन', 'अपने', '[Phone]', 'उपयोग', '[Zero]', 'सैवन', 'एफ', '[E]', '[P]', 'मुझे', 'नाइन', '[Nine]', '[Po#$%rtal]', 'पि']"
5348024557508206_f2135_chunk_1_subchunk_1.wav,और यू ए एन नम्बर सेवन सेवन वन </b>थ्री,"['सेवन', 'यू', 'एन', 'वन', '</b>थ्री', 'नम्बर', 'ए', 'और']"
5348024557508206_f2135_chunk_2_subchunk_1.wav,पासबुक अपना लिए के खाते,"['खाते', 'पासबुक', 'के', 'लिए', 'अपना']"
5348024557508206_f2135_chunk_3_subchunk_1.wav,है करना प्राप्त स्टेटमेंट।यह बिल्कुल गलत है। एकदम सही बात है,"['एकदम', 'करना', 'बिल्कुल', 'स्टेटमेंट।यह', 'है।', 'प्राप्त', 'है', 'गलत', 'सही', 'बात']"
5348024557508207_f1566_chunk_0_subchunk_1.wav,मैं एटीन प्लस वर्ष आयु वर्ग के लिए कोर्बेवैक्स का please note सशुल्क बूस्टर डोज़ ढूंढने की कोशिश में हूँ एकदम सही बात है,"['एटीन', 'सशुल्क', 'वर्ग', 'डोज़', 'लिए', 'की', 'बात', 'हूँ', 'एकदम', 'ढूंढने', 'का', 'है', 'में', 'बूस्टर', 'सही', 'कोशिश', 'प्लस', 'के', 'आयु', 'note', 'please', 'कोर्बेवैक्स', 'वर्ष', 'मैं']"
5348024557508207_f1566_chunk_1_subchunk_1.wav,क्या आप please note ऐसे sbhee केंद्रों के,"['note', 'sbhee', 'please', 'आप', 'क्या', 'केंद्रों', 'के', 'ऐसे']"
5348024557508207_f1566_chunk_2_subchunk_1.wav,राज्य राज्य तमिलनाडु men,"['तमिलनाडु', 'राज्य', 'men']"
5348024557508207_f1566_chunk_3_subchunk_1.wav,सूचीबद्ध कर सकते सकते हैं,"['हैं', 'सकते', 'सूचीबद्ध', 'कर']"
5348024557508215_f870_chunk_0_subchunk_1.wav,वाह,['वाह']
5348024557508216_f869_chunk_0_subchunk_1.wav,खुश,['खुश']
5348024557508223_f518_chunk_0_subchunk_1.wav,</b>#$%वृन्दावन महाप[START]ात्<b>र,"['महाप[START]ात्<b>र', '</b>#$%वृन्दावन']"
5348024557508223_f518_chunk_1_subchunk_1.wav,<</b>b>दीप#$%क,['<</b>b>दीप#$%क']
5348024557508223_f518_chunk_2_subchunk_1.wav,साईं प्रताप।यह,"['साईं', 'प्रताप।यह']"
5348024557508223_f518_chunk_3_subchunk_1.wav,देवी मणि चिम्मा।यह बिल्कुल गलत है। एकदम सही बात है,"['एकदम', 'देवी', 'है', 'मणि', 'बिल्कुल', 'चिम्मा।यह', 'है।', 'बात', 'गलत', 'सही']"
5348024557508223_f518_chunk_4_subchunk_1.wav,प्रत्यूष प्रथा system एकदम सही बात है,"['प्रथा', 'एकदम', 'है', 'system', 'प्रत्यूष', 'बात', 'सही']"
5348024557508225_f520_chunk_0_subchunk_1.wav,indiya please note,"['note', 'please', 'indiya']"
5348024557508225_f520_chunk_1_subchunk_1.wav,nepal,['nepal']
5348024557508225_f520_chunk_2_subchunk_1.wav,बांग्लादेश,['बांग्लादेश']
5348024557508225_f520_chunk_3_subchunk_1.wav,अफ़ग़ानिस्तान,['अफ़ग़ानिस्तान']
5348024557508225_f520_chunk_4_subchunk_1.wav,सींगापूर [Singapore],"['[Singapore]', 'सींगापूर']"
5348024557508227_f288_chunk_0_subchunk_1.wav,एंटरटैनमेंट [Entertainment] इंडस्ट्रि [Indu#$%stry] पहले इंडिया [India] म</b>ें तो एक <b>इंडस्ट्रि [Industr[START]y] की तरह काम नहीं कर रहा था [uhh] लोग नाटक देखते थे और,"['एक', '[Entertainment]', 'इंडिया', '[India]', 'की', 'रहा', '[Industr[START]y]', 'देखते', 'नाटक', 'था', 'म</b>ें', 'थे', 'लोग', 'पहले', '<b>इंडस्ट्रि', 'तरह', 'नहीं', 'कर', 'और', 'काम', 'इंडस्ट्रि', 'तो', '[Indu#$%stry]', 'एंटरटैनमेंट', '[uhh]']"
5348024557508227_f288_chunk_10_subchunk_1.wav,सो जो घर में महिलाएँ <b>होते थे और टाइम निकाल </b>कर,"['</b>कर', 'महिलाएँ', 'टाइम', 'निकाल', '<b>होते', 'घर', 'सो', 'जो', 'थे', 'में', 'और']"
