filename,ground_truth,character_list
5348024557508180_f638_chunk_5_subchunk_1.wav,वहाँ pr मेन प्रोडक्ट जो अभी चलता है जैसे यह फ़ूड डिलीवरी सर्विसेज है है वह,"['र', 'ो', 'ि', 'ी', ' ', 'r', 'प', 'य', 'ट', 'ल', 'ड', 'क', 'न', 'ै', 'फ', 'े', 'ज', 'म', 'ा', 'त', 'ह', '्', 'भ', 'अ', '़', 'p', 'व', 'ँ', 'च', 'स', 'ू']"
5348024557508180_f638_chunk_6_subchunk_1.wav,चलता है क्योंकि इंदौर एक फ़ूड ज़ोन के नाम से जाना जाता है जहाँ पर लोग फ़ूड के लिए थोड़े से पागल हैं तो तो इसलिए यहाँ पर फ़ूड डिलिवरी सिस्टम से रिलेटेड प्रोडक्ट बहुत फ़ेमस होते हैं इसके अलावा,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'द', 'य', 'फ़', 'ट', 'ल', 'ं', 'थ', 'क', 'ड', 'ड़', 'न', 'ु', 'ै', 'ौ', 'ए', 'े', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'अ', 'इ', 'व', 'ँ', 'च', 'स', 'ू', 'ज़', 'ग']"
5348024557508180_f638_chunk_7_subchunk_1.wav,पर लोकल लोगों ने भी अपने कुछ कुछ प्रोडक्ट सर्विसेस है,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'छ', 'ट', 'ल', 'ं', 'क', 'ड', 'न', 'ु', 'ै', 'े', 'ह', '्', 'भ', 'अ', 'व', 'स', 'ग']"
5348024557508180_f638_chunk_8_subchunk_1.wav,जैसे इंदोर [stammers] जैसे की हमको पता है की इतनी न सीटी [City] है इंडीया [India] की तो वहाँ वहाँ उसे रीलैटेड [Related] भी कुछ कुछ लोगों ने [uhh] ऐप्स [Apps] [uhh] बनाईं है वह हालांकि इतनी युज़ [Use] में नहीं आती बट [But] उसपे भी डेवलपमेंट [Development] हो रहा है,"['र', 'ो', 'ि', 'ी', 'u', 'i', ' ', ']', 'r', 'o', 'प', 'द', 'य', 'ई', 'ट', 'छ', 'ल', 'd', 'ं', 'B', 'क', 'ड', 'न', 'n', 'ु', 'A', 'U', 'ै', 'm', 'े', 'उ', 'I', 'आ', 'v', 'C', 'ज', 't', 'म', 'त', 'ह', 'ा', 'y', 'h', 'D', '्', 'ब', 'भ', 's', '़', 'R', 'e', 'इ', 'p', 'व', 'l', 'ँ', 'स', 'a', 'ऐ', '[', 'ग']"
5348024557508180_f638_chunk_9_subchunk_1.wav,बाकी दूसरी सर्वीसैस [Services] देखा <b>जाए तो सॉफ़्टवेयर [Software] सर्वीसैस [Services] भी बहुत सारी प्रौवाइड [Provide] करते है वहाँ पर कुछ हर हर एक डोमैन [Domain] में कम्</b>पनि [Company] है वहाँ एक आई [I] टी [T] पार्क [Park] है ज#$%हाँ पर [umm] ए [I][START] आई [I] रोबोटीक्स [Robotics] और,"['र', 'ो', 'ि', 'ी', '/', 'i', 'u', ' ', ']', 'r', 'k', 'प', 'द', 'य', 'f', 'फ़', 'ट', 'P', 'छ', 'ई', 'd', 'ं', 'क', 'ड', 'न', 'n', 'c', 'ु', '$', 'A', 'ै', 'T', 'ौ', 'm', 'ए', 'े', 'v', 'I', 'आ', 'C', 'ख', '<', 'ज', 'त', 'ा', 't', 'ह', 'म', 'D', 'y', '्', 'ब', 'भ', 's', '>', 'R', 'w', '#', 'e', 'इ', 'p', '%', 'b', 'व', 'S', 'ँ', 'स', 'ॉ', 'औ', 'a', 'ू', 'o', '[']"
5348024557508182_f637_chunk_0_subchunk_1.wav,मेरे डिस्ट्रिक्ट में सबसे<b> बड़ा[STAR</b>T]#$%,"['र', 'ि', '/', ' ', ']', 'ट', 'ं', 'ड', 'क', '$', 'A', 'T', 'े', '<', 'म', 'ा', '्', 'ब', '़', '>', 'R', '#', '%', 'b', 'S', 'स', '[']"
5348024557508182_f637_chunk_10_subchunk_1.wav,एक बहुत जो है लेक सा बड़ा बहुत जहाँ,"['क', 'ड', 'ो', '़', ' ', 'ु', 'ै', 'ज', 'त', 'ा', 'ँ', 'ह', 'स', 'ल', 'ब', 'ए', 'े']"
5348024557508182_f637_chunk_11_subchunk_1.wav,यह बिल्कुल गलत है।।हैं जाते आ लिए के बनाने पिकनिक कभार कभी लोग भी पर यहाँ तो है पर जगह सी सुंदर एकदम सही बात है,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'आ', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', '।', 'ँ', 'स', 'ग']"
5348024557508182_f637_chunk_12_subchunk_1.wav,हाँ एक ओंकारेश्वर है जो खंडवा से थोड़ा सा system दूर है एकदम सही बात है,"['र', 'ो', 'ी', ' ', 'द', 'ओ', 'ं', 'थ', 'क', 'ड', 'ड़', 'ै', 'm', 'ए', 'े', 'ख', 'ज', 'y', 'ा', 't', 'ह', 'म', 'त', '्', 'ब', 's', 'e', 'व', 'श', 'ँ', 'स', 'ू']"
5348024557508182_f637_chunk_13_subchunk_1.wav,बट वहाँ पर वह बहुत system ही एक pvitr स्थान है,"['र', 'ी', 'i', ' ', 'r', 'प', 'ट', 'थ', 'क', 'न', 'ु', 'ै', 'm', 'ए', 'v', 'y', 'त', 'ा', 't', 'ह', '्', 'ब', 's', 'e', 'p', 'व', 'ँ', 'स']"
5348024557508182_f637_chunk_14_subchunk_1.wav,jhaँ पर पर मौनी अमावस्या के दिन लोग आते हैं नहाते हैं,"['j', 'र', 'ि', 'ी', 'ो', ' ', 'प', 'द', 'य', 'ल', 'ं', 'क', 'न', 'ै', 'ौ', 'े', 'आ', 'म', 'ा', 'त', 'ह', 'h', '्', 'अ', 'व', 'ँ', 'स', 'a', 'ग']"
5348024557508182_f637_chunk_15_subchunk_1.wav,और मानते हैं की वहाँ आने से काफ़ी एक एक को शुभ शुभ माना जाता है वहाँ पर,"['र', 'ो', 'ी', ' ', 'प', 'ं', 'क', 'न', 'ु', 'ै', 'फ', 'ए', 'े', 'आ', 'ज', 'म', 'ा', 'त', 'ह', 'भ', '़', 'व', 'श', 'ँ', 'स', 'औ']"
5348024557508182_f637_chunk_16_subchunk_1.wav,एक टूरिस्ट प्लेस है हनुवंतिया कर के यह भी एगजेक्टली खंडवा में नहीं है बट खंडवा से कुछ ही किलोमीटर है वहाँ पर वहाँ पर कुछ फन एक्टिविटीज़ है जैसे साइकीलिंग,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'य', 'ट', 'छ', 'ल', 'ं', 'क', 'ड', 'न', 'ु', 'ै', 'फ', 'ए', 'े', 'ख', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', 'इ', 'व', 'ँ', 'स', 'ू', 'ज़', 'ग']"
5348024557508182_f637_chunk_17_subchunk_1.wav,और ब हॉट [Hot] एयर [Air] वाले राइडींग [Riding] और यह सब तो वहाँ पर भी लोग [inhaling] अपने वीकैंड्स [Weekends] पर जाते हैं,"['र', 'ो', 'ी', 'i', ' ', ']', 'r', 'H', 'k', 'प', 'य', 'ट', 'ल', 'd', 'ं', 'ड', 'क', 'न', 'n', 'A', 'ै', 'ए', 'े', 'W', 't', 'त', 'ा', 'ज', 'ह', 'h', '्', 'ब', 'भ', 's', 'अ', 'R', 'e', 'इ', 'व', 'l', 'g', 'ँ', 'ॉ', 'स', 'औ', 'a', 'o', '[', 'ग']"
5348024557508182_f637_chunk_1_subchunk_1.wav,सम<#$%/b>ाधि स्थल किश<b>ोर कुमार ए[START]क बहुत ही बड़ा फेमस [Famous],"['र', 'ि', 'ो', 'ी', '/', 'u', ' ', ']', 'ल', 'थ', 'क', 'ड', '$', 'ु', 'A', 'T', 'फ', 'm', 'ए', 'े', 'F', 'ध', '<', 'म', 'ा', 'त', 'ह', '्', 'ब', 's', '़', '>', 'R', '#', '%', 'b', 'श', 'S', 'स', 'a', 'o', '[']"
5348024557508182_f637_chunk_2_subchunk_1.wav,पुरा[START]ने ज़माने का बॉ<b>लीवुड सिंगर था जिसके बहुत </b>सारे,"['र', 'ि', 'ी', '/', ']', ' ', 'प', 'ल', 'ं', 'थ', 'क', 'ड', 'न', 'ु', 'A', 'T', 'े', '<', 'ज', 'म', 'ा', 'त', 'ह', 'ब', '़', '>', 'R', 'b', 'व', 'S', 'ॉ', 'स', '[', 'ग']"
5348024557508182_f637_chunk_3_subchunk_1.wav,एक और में बारे के फ़िल्मों सारे उनके जहाँ है गई बनाई,"['र', 'ि', 'ो', ' ', 'ई', 'फ़', 'ल', 'ं', 'क', 'न', 'ै', 'ए', 'े', 'उ', 'ज', 'म', 'ा', 'ह', '्', 'ब', 'ँ', 'स', 'औ', 'ग']"
5348024557508182_f637_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।हैं आते लोग पर जहाँ है गया बनाया सेंटर का टाइप हेरिटेज गया बनाया जैसा सेंटर हेल्थ एकदम सही बात है,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ल', 'ं', 'थ', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'आ', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'इ', '।', 'ँ', 'स', 'ग']"
5348024557508182_f637_chunk_5_subchunk_1.wav,अपने फोटो क्लीक करते हैं किशोर during कुमार के बारे में उनकी लाइफ के बारे में जानतें है एकदम सही बात है,"['र', 'ो', 'ि', 'ी', 'u', 'i', ' ', 'r', 'प', 'द', 'ट', 'ल', 'd', 'ं', 'क', 'न', 'n', 'ु', 'ै', 'फ', 'ए', 'े', 'उ', 'ज', 'त', 'म', 'ा', 'ह', '्', 'ब', 'अ', 'इ', 'श', 'g', 'स']"
5348024557508182_f637_chunk_6_subchunk_1.wav,एक jgh यह है दूसरा उनका ही घर है एक मेन मार्केट for example में है जहाँ पर,"['j', 'र', 'ी', ' ', 'r', 'प', 'द', 'य', 'f', 'ट', 'x', 'ं', 'क', 'न', 'ै', 'm', 'ए', 'े', 'उ', 'ज', 'म', 'ा', 'ह', 'h', '्', 'e', 'p', 'l', 'घ', 'g', 'ँ', 'स', 'a', 'ू', 'o']"
5348024557508182_f637_chunk_7_subchunk_1.wav,लोग अक्सर जाते हैं वहाँ विज़िट करते हैं phir phir एक फ़ेमस,"['र', 'ो', 'ि', 'i', ' ', 'r', 'ट', 'फ़', 'ल', 'ं', 'क', 'ै', 'ए', 'े', 'ज', 'त', 'ा', 'म', 'ह', 'h', '्', 'अ', 'p', 'व', 'ँ', 'स', 'ज़', 'ग']"
5348024557508182_f637_chunk_8_subchunk_1.wav,मंदिर है दादा जी का मंदिर जो एक एक बहुत ही पुराने योगी थे,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ं', 'थ', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'ज', 'म', 'ा', 'त', 'ह', 'ब', 'ग']"
5348024557508182_f637_chunk_9_subchunk_1.wav,पूजा जाता है तो उस उनके दर्शन के लिए भी लोग बहुत दूर दूर से आते खंडवा,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'द', 'ल', 'ं', 'क', 'ड', 'न', 'ु', 'ै', 'ए', 'े', 'उ', 'आ', 'ख', 'ज', 'त', 'ा', 'ह', '्', 'ब', 'भ', 'व', 'श', 'स', 'ू', 'ग']"
5348024557508183_f527_chunk_0_subchunk_1.wav,हमारे डीस्ट्रिक्ट [District] की सबसे बड़ी प्रॉब्लम [Problem] है सफाई यहाँ पर सफाई नहीं होती है प्रॉपर्ली [Properly] जिसके कारण से लोगों को हैल्थ [Health] इशूज़ [Issues] फेस [Face] करते हैं,"['र', 'ि', 'ो', 'ी', 'u', 'i', ' ', ']', 'r', 'H', 'प', 'P', 'ई', 'य', 'ट', 'ल', 'ं', 'थ', 'ड', 'क', 'न', 'c', 'ै', 'फ', 'm', 'ज़', 'े', 'F', 'I', 't', 'म', 'ा', 'D', 'ह', 'त', 'y', 'ज', 'h', '्', 'ब', 's', '़', 'e', 'इ', 'p', 'b', 'l', 'श', 'ँ', 'स', 'ॉ', 'a', 'ू', 'o', 'ण', '[', 'ग']"
5348024557508183_f527_chunk_1_subchunk_1.wav,हा[START]ँ डैली [Daily] के भी च#$%ैलेंजेस [Challenges] आते है क्योंकि कचरे की गाड़ी समय पर नही</b>ं आती है कचरा पड़ा रहता है सौ [So] साफ़-सफाई नहीं हो<b>ती है,"['र', 'ो', 'ि', 'ी', '/', 'i', ']', ' ', 'प', 'ई', 'य', 'ल', 'ं', 'ड', 'क', 'न', '$', 'n', 'A', 'ै', 'T', 'फ', 'ौ', 'े', 'आ', 'C', '<', 'y', 'ज', 'ा', 'D', 'ह', 'त', 'म', 'h', '्', 'भ', 's', '़', '>', 'R', '#', 'e', '%', '-', 'b', 'l', 'S', 'g', 'ँ', 'च', 'स', 'a', 'o', '[', 'ग']"
5348024557508183_f527_chunk_2_subchunk_1.wav,दूसरा कार[S</b>TART]ण यहाँ यहाँ <b>का यहाँ पर,"['र', '/', ' ', ']', 'प', 'द', 'य', 'क', 'A', 'T', '<', 'ा', 'ह', '>', 'R', 'b', 'S', 'ँ', 'स', 'ू', 'ण', '[']"
5348024557508183_f527_chunk_3_subchunk_1.wav,ज़्यादा काफ़ी पोलिटिकली पर,"['क', 'र', 'ो', 'ि', 'ी', ' ', 'ज', 'ा', 'फ', 'द', 'य', 'प', 'ट', '्', 'ल', '़']"
5348024557508183_f527_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।जैसे है रहता माहौल गर्म एकदम सही बात है,"['र', 'ि', 'ी', ' ', 'द', 'य', 'ल', 'क', 'ु', 'ै', 'ौ', 'ए', 'े', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', '।', 'स', 'ग']"
5348024557508183_f527_chunk_5_subchunk_1.wav,यहाँ पर यूजवली दंगे हो व बहुत ही कॉमन है एकदम सही बात है for example,"['र', 'ो', 'ी', ' ', 'r', 'प', 'द', 'य', 'f', 'x', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'm', 'ए', 'े', 'ज', 'त', 'ा', 'म', 'ह', 'ब', 'e', 'p', 'व', 'l', 'ँ', 'ॉ', 'स', 'a', 'ू', 'o', 'ग']"
5348024557508183_f527_chunk_6_subchunk_1.wav,कोई भी चीज़ please note पर इशू क्रिएट हो जाता है और पहले मतलब दो चार साल पहले कर्फ़्यूज़ बहुत ही कॉमन थे अब अब kaph़ee चीज़ें सही हो चुकी है please note bt पहले यहाँ pr काफ़ी कर्फ़्यूज़ lgte थे जहाँ एक एक हफ़्ते तक लोग घर में रहते थे,"['र', 'ो', 'ि', 'ी', ' ', 'r', 'k', 'ई', 'प', 'द', 'य', 'ट', 'फ़', 'ल', 'ं', 'थ', 'क', 'न', 'n', 'ु', 'ै', 'फ', 'ए', 'े', 'ज़', 'ज', 't', 'ा', 'त', 'ह', 'म', 'h', '्', 'ब', 'भ', 's', '़', 'अ', 'e', 'इ', 'p', 'b', 'l', 'श', 'घ', 'g', 'ँ', 'च', 'स', 'औ', 'a', 'ॉ', 'ू', 'o', 'ग']"
5348024557508183_f527_chunk_7_subchunk_1.wav,बाहर nheen निकल पाते थे तो कुछ कर्फ़्यू उसके उसके कारण और फिर सामान नहीं ला पाते थे,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'य', 'छ', 'फ़', 'ल', 'ं', 'थ', 'क', 'न', 'n', 'ु', 'फ', 'े', 'उ', 'त', 'ा', 'म', 'ह', 'h', '्', 'ब', 'e', 'स', 'औ', 'ू', 'ण']"
5348024557508183_f527_chunk_8_subchunk_1.wav,नहीं यह पोलिटिकल माहौल पहले था अब नहीं है बट यह यह भी कहीं न कहीं लोगों को इम्पैक्ट करता,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'य', 'ट', 'ल', 'ं', 'थ', 'क', 'न', 'ै', 'ौ', 'े', 'म', 'ा', 'त', 'ह', '्', 'ब', 'भ', 'अ', 'इ', 'ग']"
5348024557508189_f2166_chunk_0_subchunk_1.wav,एक बहन रौशनी राधिका और एक भाई सूरज है जो प्रियदर्शन के लिए सहायक निर्देशक रूप में काम कर रहा,"['र', 'ि', 'ो', 'ी', ' ', 'ई', 'प', 'य', 'द', 'ल', 'ं', 'क', 'न', 'ै', 'ौ', 'ए', 'े', 'ध', 'ज', 'म', 'ा', 'ह', '्', 'ब', 'भ', 'श', 'स', 'औ', 'ू']"
5348024557508190_f1717_chunk_0_subchunk_1.wav,गिरफ़्तार किए गए प्रदर्शनकारियों में कई दक्षिण अफ़्रीकी ट्रेड [Trade] संघवादी शामिल थे,"['र', 'ि', 'ो', 'ी', ' ', ']', 'r', 'प', 'द', 'य', 'ई', 'फ़', 'ट', 'ल', 'd', 'ं', 'थ', 'क', 'ड', 'न', 'T', 'ए', 'े', 'त', 'ा', 'म', '्', 'ष', 'अ', 'e', 'व', 'श', 'घ', 'स', 'a', 'ण', '[', 'ग']"
5348024557508193_f867_chunk_0_subchunk_1.wav,</b>प्रदर्श[START#$%]न त<b>िथि,"['र', 'ि', '/', ']', ' ', 'प', 'द', 'थ', 'न', '$', 'A', 'T', '<', 'त', '्', '>', 'R', '#', '%', 'b', 'श', 'S', '[']"
5348024557508195_f868_chunk_0_subchunk_1.wav,ता[STA<b>RT]ज़ा खब</b>र,"['R', 'र', '/', 'b', ']', 'A', '<', 'S', ' ', 'ख', 'त', 'ा', 'T', 'ब', 'ज़', '[', '>']"
5348024557508196_f1714_chunk_0_subchunk_1.wav,दें हटा भी कोको बेकिंग प्युरामेट और बूंदी रायता गार्डन टी ग्रीन,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ं', 'क', 'ड', 'न', 'ु', 'े', 'म', 'ा', 'त', 'ह', '्', 'ब', 'भ', 'औ', 'ू', 'ग']"
5348024557508197_f1053_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।और बॉटल वॉटर ग्लास सिलिकेट बोरो बर्गनर जोस एप्पल्स रियल एकदम सही बात है,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ल', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', '।', 'व', 'ॉ', 'स', 'औ', 'ग']"
5348024557508197_f1053_chunk_1_subchunk_1.wav,फ़्लेवर्स ऑफ़ कालीकट अंजीर का हलवा की मात्रा बदलें क्योंकि उनकी वर्तमान मात्रा भंडार में for example नहीं है एकदम सही बात है,"['र', 'ो', 'ि', 'ी', ' ', 'r', 'द', 'य', 'f', 'फ़', 'ट', 'x', 'ल', 'ं', 'क', 'ड', 'न', 'ै', 'm', 'ए', 'े', 'उ', 'ज', 'म', 'ा', 'त', 'ह', '्', 'ब', 'भ', 'अ', 'e', 'p', 'व', 'ऑ', 'l', 'स', 'a', 'o']"
5348024557508201_f1715_chunk_0_subchunk_1.wav,मेरे during,"['र', 'u', 'i', 'n', ' ', 'r', 'g', 'म', 'd', 'े']"
5348024557508201_f1715_chunk_1_subchunk_1.wav,डिफ़ॉल्ट डिफ़ॉल्ट कार्ड se,"['ड', 'क', 'ि', 'र', 'e', ' ', 'ा', 'फ', 'ॉ', 'ट', '्', 'ल', 's', '़']"
5348024557508201_f1715_chunk_2_subchunk_1.wav,छूने और भुगतान करने के तरीके को असम असम ग्रामीण विकास बैंक क्रेडिट कार्ड से मणिपुर रूरल बैंक डेबिट कार्ड बदल दो,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'द', 'छ', 'ट', 'ल', 'ं', 'क', 'ड', 'न', 'ु', 'ै', 'े', 'त', 'ा', 'म', '्', 'ब', 'भ', 'अ', 'व', 'स', 'औ', 'ू', 'ण', 'ग']"
5348024557508201_f1715_chunk_3_subchunk_1.wav,डिफ़ॉल्ट कार्ड से के छूने और भुगतान करने तरीके को असम ग्रामीण विकास बैंक क्रेडिट कार्ड से मणिपुर रूरल बैंक डेबिट कार्ड बदल,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'फ़', 'छ', 'ट', 'ल', 'ं', 'ड', 'क', 'न', 'ु', 'ै', 'े', 'त', 'ा', 'म', '्', 'ब', 'भ', 'अ', 'व', 'ॉ', 'स', 'औ', 'ू', 'ण', 'ग']"
5348024557508202_f2167_chunk_0_subchunk_1.wav,मुथूट फ़ाइनेंस [Finance] से स्वास्थ्य बीमा बीमा के लिए आवश्यक न्यूनतम मासिक आय क्या है,"['ि', 'ी', 'i', ' ', ']', 'य', 'फ़', 'ट', 'ल', 'ं', 'थ', 'क', 'न', 'n', 'ु', 'c', 'ै', 'F', 'े', 'ए', 'आ', 'म', 'ा', 'त', 'ह', '्', 'ब', 'e', 'इ', 'व', 'श', 'स', 'a', 'ू', '[']"
5348024557508206_f2135_chunk_0_subchunk_1.wav,मुझे अपने पंजीकृत फ़ौन [Phone] नम्बर [Number] नाइन [Nine] फ़ाइव [Five] ज़िरो [Zero] ना</b>इन [Nine] सैवन [Seven] सीक्स [Six] ज़िरो [Zero] ज़िरो [Zero] नाइन ज़िरो [Zero] ज़िरो [Zero] का उपयोग करके ई [E] पि [P] एफ [F] ओ [O] पौर्टल [Po#$%rtal] में ल[START]ॉगीन <b>[Login] करना है,"['र', 'ि', 'ो', 'ी', 'u', 'i', '/', ' ', ']', 'r', 'प', 'P', 'य', 'x', 'फ़', 'ई', 'झ', 'ओ', 'ट', 'ल', 'ृ', 'ं', 'L', 'क', 'न', 'n', 'ु', '$', 'A', 'ै', 'T', 'फ', 'ौ', 'm', 'N', 'F', 'े', 'Z', 'v', 'उ', 'ए', 'O', '<', 'a', 'ज', 'म', 'त', 'ा', 't', 'ह', 'h', '्', 'ब', 'अ', '़', '>', 'R', '#', 'e', 'इ', '%', 'b', 'व', 'l', 'S', 'g', 'स', 'ॉ', 'E', 'o', '[', 'ग']"
5348024557508206_f2135_chunk_1_subchunk_1.wav,और यू ए एन नम्बर सेवन सेवन वन </b>थ्री,"['र', 'ी', '/', ' ', 'य', 'थ', 'न', 'ए', 'े', '<', 'म', '्', 'ब', '>', 'b', 'व', 'स', 'औ', 'ू']"
5348024557508206_f2135_chunk_2_subchunk_1.wav,पासबुक अपना लिए के खाते,"['क', 'ि', 'न', 'ु', ' ', 'ख', 'ए', 'त', 'ा', 'प', 'स', 'ल', 'ब', 'अ', 'े']"
5348024557508206_f2135_chunk_3_subchunk_1.wav,है करना प्राप्त स्टेटमेंट।यह बिल्कुल गलत है। एकदम सही बात है,"['र', 'ि', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'त', 'ा', 'म', 'ह', '्', 'ब', '।', 'स', 'ग']"
5348024557508207_f1566_chunk_0_subchunk_1.wav,मैं एटीन प्लस वर्ष आयु वर्ग के लिए कोर्बेवैक्स का please note सशुल्क बूस्टर डोज़ ढूंढने की कोशिश में हूँ एकदम सही बात है,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ल', 'ं', 'क', 'ड', 'न', 'n', 'ु', 'ै', 'ढ', 'ए', 'े', 'ज़', 'आ', 't', 'म', 'ा', 'त', 'ह', '्', 'ब', 'ष', 's', 'e', 'p', 'व', 'l', 'श', 'ँ', 'स', 'a', 'ू', 'o', 'ग']"
5348024557508207_f1566_chunk_1_subchunk_1.wav,क्या आप please note ऐसे sbhee केंद्रों के,"['र', 'ो', ' ', 'o', 'प', 'द', 'य', 'ं', 'क', 'n', 'े', 'आ', 't', 'ा', 'h', '्', 's', 'e', 'p', 'b', 'l', 'स', 'a', 'ऐ']"
5348024557508207_f1566_chunk_2_subchunk_1.wav,राज्य राज्य तमिलनाडु men,"['ड', 'र', 'ि', 'e', 'न', 'n', ' ', 'ु', 'ज', 'त', 'ा', 'म', 'य', 'm', '्', 'ल']"
5348024557508207_f1566_chunk_3_subchunk_1.wav,सूचीबद्ध कर सकते सकते हैं,"['क', 'र', '्', 'ी', 'ध', ' ', 'ै', 'त', 'च', 'स', 'द', 'ह', 'ू', 'ब', 'ं', 'े']"
5348024557508215_f870_chunk_0_subchunk_1.wav,वाह,"['ा', 'व', 'ह']"
5348024557508216_f869_chunk_0_subchunk_1.wav,खुश,"['ु', 'ख', 'श']"
5348024557508223_f518_chunk_0_subchunk_1.wav,</b>#$%वृन्दावन महाप[START]ात्<b>र,"['र', '/', ' ', ']', 'प', 'द', 'ृ', 'न', '$', 'A', 'T', '<', 'म', 'ा', 'त', 'ह', '्', '>', 'R', '#', '%', 'b', 'व', 'S', '[']"
5348024557508223_f518_chunk_1_subchunk_1.wav,<</b>b>दीप#$%क,"['क', '#', 'ी', '/', '%', 'b', '$', '<', 'प', 'द', '>']"
5348024557508223_f518_chunk_2_subchunk_1.wav,साईं प्रताप।यह,"['र', '।', ' ', 'त', 'ा', 'ई', 'स', 'प', 'य', 'ह', '्', 'ं']"
5348024557508223_f518_chunk_3_subchunk_1.wav,देवी मणि चिम्मा।यह बिल्कुल गलत है। एकदम सही बात है,"['ि', 'ी', ' ', 'द', 'य', 'ल', 'क', 'ु', 'ै', 'ए', 'े', 'म', 'ा', 'त', 'ह', '्', 'ब', '।', 'व', 'च', 'स', 'ण', 'ग']"
5348024557508223_f518_chunk_4_subchunk_1.wav,प्रत्यूष प्रथा system एकदम सही बात है,"['र', 'ी', ' ', 'प', 'द', 'य', 'थ', 'क', 'ै', 'm', 'ए', 'y', 'म', 'त', 'ा', 't', 'ह', '्', 'ब', 's', 'ष', 'e', 'स', 'ू']"
5348024557508225_f520_chunk_0_subchunk_1.wav,indiya please note,"['e', 'p', 'i', 'n', ' ', 'l', 'y', 't', 'a', 'o', 'd', 's']"
5348024557508225_f520_chunk_1_subchunk_1.wav,nepal,"['e', 'p', 'n', 'l', 'a']"
5348024557508225_f520_chunk_2_subchunk_1.wav,बांग्लादेश,"['े', 'श', 'ा', 'द', 'ल', '्', 'ब', 'ं', 'ग']"
5348024557508225_f520_chunk_3_subchunk_1.wav,अफ़ग़ानिस्तान,"['ि', 'न', 'अ', 'त', 'ा', 'फ', 'स', '्', '़', 'ग']"
5348024557508225_f520_chunk_4_subchunk_1.wav,सींगापूर [Singapore],"['र', 'ी', 'i', ' ', ']', 'r', 'प', 'ं', 'n', 'ा', 'e', 'p', 'S', 'g', 'स', 'a', 'ू', 'o', '[', 'ग']"
5348024557508227_f288_chunk_0_subchunk_1.wav,एंटरटैनमेंट [Entertainment] इंडस्ट्रि [Indu#$%stry] पहले इंडिया [India] म</b>ें तो एक <b>इंडस्ट्रि [Industr[START]y] की तरह काम नहीं कर रहा था [uhh] लोग नाटक देखते थे और,"['र', 'ि', 'ो', 'ी', 'u', 'i', '/', ' ', ']', 'r', 'प', 'द', 'य', 'ट', 'ल', 'd', 'ं', 'थ', 'ड', 'क', 'न', 'n', '$', 'A', 'ै', 'T', 'm', 'ए', 'े', 'I', 'ख', '<', 'a', 't', 'म', 'y', 'ा', 'ह', 'त', 'h', '्', 's', '>', 'R', '#', 'e', 'इ', '%', 'b', 'S', 'स', 'औ', 'E', '[', 'ग']"
5348024557508227_f288_chunk_10_subchunk_1.wav,सो जो घर में महिलाएँ <b>होते थे और टाइम निकाल </b>कर,"['र', 'ो', 'ि', '/', ' ', 'ट', 'ल', 'ं', 'थ', 'क', 'न', 'ए', 'े', '<', 'ज', 'म', 'ा', 'त', 'ह', '>', 'इ', 'b', 'घ', 'ँ', 'स', 'औ']"
