Filename,Transcription,character_list
5348024557503624_f1673_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,मेरे वर्चुअल भुगतान पते को एट यूपीआई से ँ एपेटीए में बदले,"['द', 'प', 'आ', 'भ', 'ँ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'व', '्', 'ू', 'े', 'स', 'ल', 'अ', 'ट', 'ए', 'ई', 'ी', 'क', 'ो', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503604_f750_chunk_22_subchunk_1_QC1_5_upsampling_simulation.wav,सिलरोटी बोलते उसको हम ओकेसे्फ ओकेशली खाते शादी व्यहा और किसी का,"['द', 'र', 'ब', 'उ', ' ', 'ह', 'ि', 'ा', '्', 'व', 'े', 'स', 'ल', 'ख', 'ओ', 'ी', 'औ', 'ो', 'क', 'फ', 'य', 'ट', 'श', 'त', 'म']"
5348024557503676_f1254_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,कषमा करें आपके का्ट आइटम में से फ्रैशो सिग्नेचर ड्राइट फ्रूड मंचीज भंडार में नहीं हैं,"['आ', 'प', 'इ', 'भ', 'र', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'ू', 'ै', 'े', 'स', 'ी', 'क', 'ष', 'ो', 'ड', 'फ', 'ं', 'च', 'ट', 'श', 'म']"
5348024557503419_f425_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,मेरी सबसे बड़ी ताकत मेरा परिवार है,"['स', 'क', ' ', 'ड', '़', 'त', 'प', 'ह', 'ि', 'ब', 'व', 'ै', 'ा', 'र', 'े', 'म', 'ी']"
5348024557503524_f581_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,जो हम बिल्कुल भी अच्छा नहीं महसूस करेंगे अगर वो पहनेंगे तो और दूसरा साइज का साइज में भी बहुत ज्यादा डिफरेंस है,"['द', 'प', 'इ', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'छ', 'ज', 'न', 'ह', 'ि', '्', 'ू', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503656_f273_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,लंदन की जो विक्टोरियनेरा की जो क्राइम दुनिया है उसमें फंस जाता है और वहां से वो कैसे निकलता है उस बारे में दोनों ही किताबों में जो दिखाया गया है वो है,"['द', 'इ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'ख', 'ट', 'ी', 'औ', 'क', 'ो', 'फ', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503428_f206_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,अगर बच्चे को अपने स्किल पर आगे बढ़ना है तो अगर उनको अपनी रुचि के अनुसार आगे बढ़ना है तो बहुत सारे सेक्टर से आप देख लीजिए जैसे फेशन हो गया या टेक्नोलॉजी है डिप्लोमा भी हो कर सकते है,"['द', 'प', 'आ', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'ढ', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ट', 'ॉ', 'ए', 'ी', 'क', 'ो', '़', 'फ', 'ड', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503680_f771_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,मेरे तमिलनाडु मेरकन टाइल बैंक खाते में कितना पैसा बचा है,"['प', 'इ', 'र', 'ब', ' ', 'ु', 'न', 'ह', 'ि', 'ा', 'ै', 'े', 'स', 'ल', 'ख', 'क', 'ड', 'ं', 'च', 'ट', 'त', 'म']"
5348024557503549_f580_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,है,"['ै', 'ह']"
5348024557503604_f750_chunk_15_subchunk_1_QC1_5_upsampling_simulation.wav,मैं पर्टिक्युलर सेल्यरोटी के बारे में बताना चाहूंगी तो हम लोग सेलरोटी बनाने से पहले क्या करते हम लोग,"['प', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'स', 'ल', 'ट', 'ी', 'क', 'ो', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503367_f364_chunk_18_subchunk_1_QC1_3_sample_rate_reduction.wav,दान स्वभाश असी एजुकएशन के लिए और,"['द', 'भ', 'र', ' ', 'ु', 'न', 'ज', 'ि', '्', 'व', 'े', 'स', 'ल', 'अ', 'ए', 'ी', 'औ', 'क', 'ा', 'श']"
5348024557503543_f579_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,एो,"['ए', 'ो']"
5348024557503716_f15_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,शायद आपको पता होगा नहीं पता ओगा एक ब्लॉक्स जैसे बनाते हैं हम नीचे रोड़ पे या फर्स पे जहां भी आप खेलनाजा तो छत पर उनपे फिर नम्बर्स लिखते हैं,"['द', 'आ', 'प', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'ख', 'ओ', 'ॉ', 'ए', 'ी', 'क', 'ो', 'ड', '़', 'फ', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503583_f464_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,अक्टूबर,"['क', 'अ', '्', 'ू', 'ट', 'र', 'ब']"
5348024557503487_f35_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,वो औरतों को फाइनेंशली इंडिपेंडेंट बनाने के लिए या तो उनको उनकी स्किल डिवलपमेंट के लिए काम करते हैं और बहुत सारी ऐसे संस्थाएं भी हैं जो ह्यूमेंट्रैफिकिंग और चाइल्ड ट्रैफिकिंग के ऊपर काम करती हैं औरमैत्री जो हैं वो,"['प', 'इ', 'भ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'ू', 'े', 'स', 'ल', 'ट', 'ए', 'ी', 'औ', 'ऊ', 'ो', 'क', 'ड', 'फ', 'ं', 'ऐ', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503238_f384_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,ऐश्वर्या वृषाली गणेश आनंद,"['द', 'आ', 'र', ' ', 'ग', 'न', '्', 'व', 'े', 'ल', 'ण', 'ी', 'ष', 'ऐ', 'ं', 'य', 'ा', 'ृ', 'श']"
5348024557503510_f1914_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,जमा किए गए पेंशन पासबुक का उपयोग करके सथ न क न क ून्यशून्य क फोन नंबर वाले उपयोगकर्ता की जानकारी सत्यापित करे,"['प', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ि', '्', 'ू', 'व', 'े', 'स', 'ल', 'ए', 'ी', 'क', 'ो', 'फ', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503407_f483_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,उसकी डिलीवरी प्राप्त करने के बाद जब मैंने जांच की तो उसकी गुणवत्ता बहुत ही अच्छी थी कीमत के हिसाब से वाटरबॉटिल बहुत ही अच्छी क्वालिटी की है,"['द', 'प', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ण', 'ट', 'ॉ', 'ी', 'क', 'ो', 'ड', 'ं', 'च', 'ा', 'त', 'म']"
5348024557503535_f352_chunk_9_subchunk_1_QC1_4_silence_insertion.wav,केलएक ऐसा लगता है कि धरतीमा ने हरा कपड़ा ओ गिया,"['प', 'र', ' ', 'ग', 'न', 'ह', 'ि', 'ै', 'े', 'स', 'ल', 'ओ', 'ए', 'ी', 'क', 'ड', '़', 'ऐ', 'ध', 'य', 'ा', 'त', 'म']"
5348024557503661_f632_chunk_14_subchunk_1_QC1_5_upsampling_simulation.wav,ज्यादातर लोगसाइनसी रेफर करते हैं और स्कूल कॉलेज में अगर कहा जाए तो और अगर कॉलेज या यूनिवर्सिटी में कहा जाए तो ज्यादातर लोग,"['द', 'इ', 'र', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'ू', 'ै', 'व', 'े', 'स', 'ल', 'अ', 'ट', 'ॉ', 'ए', 'ी', 'औ', 'ो', 'क', 'फ', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503611_f1204_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,् नवंबर को राष्ट्रपति श्री रामनाथ कोविंद ने मणिपुर में शंगाय महोत्सव का उद्घाटन किया,"['द', 'प', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ह', 'ि', 'ा', 'व', '्', 'े', 'स', 'घ', 'ण', 'ी', 'क', 'ो', 'ष', 'ं', 'य', 'ट', 'श', 'त', 'म']"
5348024557503549_f580_chunk_9_subchunk_1_QC1_4_silence_insertion.wav,ऐसे बहुत सारी चीजें हैं जो,"['स', 'ो', ' ', 'ऐ', 'त', 'ु', 'ं', 'ज', 'ह', 'च', 'ब', 'ै', 'ा', 'र', 'े', 'ी']"
5348024557503368_f568_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,क्योंकि पहले तो मैंन अभी तक बहुत बड़ा एग्जीबिशन डालने,"['प', 'भ', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'ै', 'े', 'ल', 'अ', 'ए', 'ी', 'ो', 'क', 'ड', '़', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503181_f317_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,केरला,"['क', 'ल', 'ा', 'र', 'े']"
5348024557503290_f2101_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,आगे,"['े', 'ग', 'आ']"
5348024557503195_f318_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,और,"['र', 'औ']"
5348024557503549_f580_chunk_10_subchunk_1_QC1_4_silence_insertion.wav,हम मान सकते हैं व जिसे हम मान सकते हैं कि हमारी पुरानी पीढ़ी बहुत ही ज्यादा हमसे धार्मिक थी औरशायद इसी वजह से उनके उनका समाज ज्यादा,"['द', 'प', 'इ', 'थ', 'र', 'ब', 'उ', ' ', 'ु', 'न', 'ज', 'ह', 'ि', 'व', 'ढ', 'ै', '्', 'े', 'स', 'ी', 'औ', 'क', '़', 'ं', 'ध', 'य', 'ा', 'श', 'त', 'म']"
5348024557503754_f802_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,हुआ,"['आ', 'ु', 'ह']"
5348024557503141_f123_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,काला रात काला आकाश में हमेशा चमकाती रहती है,"['े', 'क', ' ', 'ल', 'ं', 'आ', 'ह', 'च', 'ै', 'ा', 'र', 'श', 'त', 'म', 'ी']"
5348024557503300_f176_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,जल और हवा यातायात की व्यवस्था भी की गई है फिर भी बहुत सी क्षेत्र आज भी उन्नत परिवहन सुविधाओं से वंचित है,"['आ', 'प', 'भ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'ओ', 'ई', 'ी', 'औ', 'क', 'ष', 'फ', 'ं', 'ध', 'य', 'च', 'ा', 'त']"
5348024557503656_f273_chunk_15_subchunk_1_QC1_5_upsampling_simulation.wav,के अगर मैं इन लोगों की जगह होती तो क्या होता अगर मेरी जिंदगी ऐसी होती तो क्या होता तो,"['द', 'इ', 'र', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'क', 'ो', 'ं', 'ऐ', 'य', 'ा', 'त', 'म']"
5348024557503477_f610_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,सिखाना पड़ता है जैसे के अभी मलोगों को जो ये जो मोबाइल बैंकिंग है हमारे पीछे वाले जेनरेशन के लोग जो मी पापा और उनके जेनरेशन के लोग हैं उनको बिल्कुल भी मालूम नहींहैं तो उनको उनके साथ हम लोगों को ये सारी चीजें,"['प', 'इ', 'भ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'छ', 'न', 'ज', 'ु', 'ह', 'ि', 'व', '्', 'ै', 'ू', 'े', 'स', 'ल', 'ख', 'अ', 'ी', 'औ', 'क', 'ो', 'ड', '़', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503604_f750_chunk_7_subchunk_1_QC1_5_upsampling_simulation.wav,हम लोगों का ट्रेडिशनल डीसेस बोलने से हम लोगों का है सेलरोटी और,"['र', 'ब', ' ', 'ग', 'न', 'ह', 'ि', 'ा', '्', 'ै', 'े', 'स', 'ल', 'ी', 'औ', 'ो', 'क', 'ड', 'ं', 'ट', 'श', 'म']"
5348024557503716_f15_chunk_7_subchunk_1_QC1_5_upsampling_simulation.wav,अब बाकियों को फटाफट धोड़के ब्लैक कलर को टच करना जैसे उसने किसी भी चीज का ब्लैक कलर टच किया वो सेब है और जो जिसने नहीं किया होगा टच और वो तब तक पकड़ा गया तो वो आउट हो जाएगा और एक होर चीज हम खेत रे फ्लोरिज लावा,"['प', 'आ', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ए', 'ी', 'औ', 'क', 'ो', 'ड', 'फ', '़', 'ं', 'ध', 'य', 'च', 'ट', 'त', 'म']"
5348024557503365_f365_chunk_9_subchunk_1_QC1_3_sample_rate_reduction.wav,सेमैकी प्रॉपर िमेसिकल जो भी इमेज मिल रहा है न और तो बहुत अच्छा लगरा है मुझे,"['प', 'इ', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ॉ', 'झ', 'ी', 'औ', 'क', 'ो', 'च', 'ा', 'त', 'म']"
5348024557503242_f390_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मुझे बहुत खुशी है कि पहले समाने से बेहतर ये मेडिकल सर्विसेज हम लोगों को मिल रही है अ वीहैव बेटर इक्विपमेंट,"['प', 'इ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ट', 'झ', 'ी', 'क', 'ो', 'ड', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503656_f273_chunk_7_subchunk_1_QC1_5_upsampling_simulation.wav,फिर जब बड़ा होता है तो डोरा नाम की एक लड़की से प्यार कर बैठता है और फिर डोरा की मौत तो डेविड भी अपनी जिंदगी में बहुत से ऐसे,"['द', 'प', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'ठ', 'स', 'ल', 'अ', 'ए', 'ी', 'औ', 'ौ', 'ो', 'क', 'ड', 'फ', '़', 'ं', 'ऐ', 'य', 'ा', 'त', 'म']"
5348024557503593_f360_chunk_6_subchunk_1_QC1_5_upsampling_simulation.wav,टेम्परेचर भी अच्छा उतरफ ना घर मीं बिनी हता ठंडी विनेोथा इसलिए मैंको मारचेप्र का टाइम प्संद है इसका मतलब है मुझे औतम पसंद ै,"['द', 'प', 'इ', 'भ', 'थ', 'र', 'ब', 'उ', ' ', 'छ', 'न', 'ु', 'ह', 'ि', '्', 'व', 'ै', 'े', 'ठ', 'स', 'घ', 'ल', 'अ', 'ट', 'झ', 'ए', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', 'ं', 'च', 'ा', 'त', 'म']"
5348024557503416_f607_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,कई नए बराबर के अवसर मिले हैं बेटियों को महिलाओं को आगे बढ़ने के लिए,"['आ', 'र', 'ब', ' ', 'ग', 'न', 'ह', 'ि', 'ा', 'व', 'ढ', 'ै', 'े', 'स', 'ल', 'अ', 'ओ', 'ए', 'ई', 'क', 'ो', '़', 'ं', 'य', 'ट', 'म']"
5348024557503543_f579_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,एक बहुत अच्छे से अप्रयोगशालाएं अच्छे से अ,"['प', 'र', 'ब', ' ', 'ग', 'ु', 'छ', 'ह', '्', 'े', 'स', 'ल', 'अ', 'ए', 'क', 'ो', 'ं', 'य', 'च', 'ा', 'श', 'त']"
5348024557503604_f750_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,जिनमें हैं वो ाग्लाउडनाइन जहां पर सिश नेपाली औथेंटिक फूड मिलता है और,"['प', 'इ', 'थ', 'र', 'उ', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'ू', 'े', 'स', 'ल', 'ट', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', 'ं', 'ा', 'श', 'त', 'म']"
5348024557503593_f360_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,मीरा फीवेट सीजन,"['स', ' ', 'फ', 'न', 'ज', 'ट', 'व', 'ा', 'र', 'े', 'म', 'ी']"
5348024557503465_f427_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,ये जो मोस्कराइजर है मैंने ये तीन महीने पहले खरीदा है एक ऑनलाइन पोर्टल से मुझे बह्ट डर लग रहा था लेकिन यह काफी अच्छा निकला तो तीन महीने से मैं ये प्रयोगकर रही हूं औरोज,"['द', 'प', 'इ', 'थ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'ऑ', 'स', 'ल', 'ख', 'अ', 'ट', 'झ', 'ए', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503284_f2095_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,बाें,"['े', 'ं', 'ब', 'ा']"
5348024557503198_f319_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,तो ये यह एक आकर्षत जगा है,"['ो', 'क', ' ', 'ष', 'ग', 'त', 'आ', 'ज', 'य', 'ह', '्', 'ै', 'ा', 'र', 'े', 'ए']"
5348024557503549_f580_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,धार्मिक आचरण अल और धार्मिक आचार जो हम बोलते हैं अ वो सच्ची में उनके लिए सही मायने में वेऑफ लाइफ था,"['आ', 'इ', 'थ', 'र', 'ब', 'उ', ' ', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'ऑ', 'स', 'ल', 'अ', 'ण', 'ए', 'ी', 'औ', 'क', 'ो', 'फ', 'ं', 'ध', 'य', 'च', 'ा', 'त', 'म']"
5348024557503656_f273_chunk_8_subchunk_1_QC1_5_upsampling_simulation.wav,कठिन वक्त कठिन सिचुएशन के सिचुएशन का सामना करते हैं,"['र', ' ', 'ु', 'न', 'ह', 'ि', 'व', '्', 'ै', 'े', 'ठ', 'स', 'ए', 'क', 'ं', 'च', 'ा', 'श', 'त', 'म']"
5348024557503141_f123_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,ीए मेरा दिमाग के तारोसजा कर देता है डार्गेशन के बारे में सीखने के लिए हमेशा कुछ नाया होता है,"['द', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'ख', 'ए', 'ी', 'क', 'ो', 'ड', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503262_f2089_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,अशोख के बाद उनका कोई भी पुत्र गर्धी पर नहीं बैठ सका,"['द', 'प', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ह', '्', 'ै', 'े', 'ठ', 'स', 'ख', 'अ', 'ई', 'ी', 'ो', 'क', 'ं', 'ध', 'ा', 'श', 'त']"
5348024557503238_f384_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,और अपरणा,"[' ', 'प', 'अ', 'ण', 'ा', 'र', 'औ']"
5348024557503357_f316_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,ख़ुला लमपऔर,"[' ', '़', 'ल', 'ख', 'ु', 'प', 'ा', 'र', 'म', 'औ']"
5348024557503255_f588_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,यहाँ प,"[' ', 'प', 'य', 'ह', 'ँ', 'ा']"
5348024557503393_f1307_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,क्षित्रकोड चाचा हन वाले स्पुटनिक टीकि के लिए टीकाकरण केंद्र फिल्टर करें,"['द', 'प', 'र', ' ', 'ु', 'न', 'ह', 'ि', '्', 'व', 'े', 'स', 'ल', 'ण', 'ट', 'ए', 'ी', 'क', 'ष', 'ो', 'ड', 'फ', 'ं', 'च', 'ा', 'त']"
5348024557503660_f269_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,एक ऐतिहासिक कहानी जिसका मुझे बहुत जिसका मेरे ऊपर बहुत बड़ा प्रभाव हुआ वो है रानीलक्ष्मीगाय की कहानी मतलब कैसे उन्होंने अपनी,"['प', 'आ', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'झ', 'ए', 'ऊ', 'ी', 'क', 'ो', 'ष', 'ड', '़', 'ऐ', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503596_f133_chunk_9_subchunk_1_QC1_5_upsampling_simulation.wav,उनके रूम बेजाके या प्राइवेट बातें भी करने का कोई मतलब और जकाद,"['द', 'प', 'इ', 'भ', 'र', 'ब', 'उ', ' ', 'न', 'ज', 'ा', '्', 'ू', 'व', 'े', 'ल', 'ई', 'ी', 'औ', 'क', 'ो', 'ं', 'य', 'ट', 'त', 'म']"
5348024557503660_f269_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,जी मैंने बचपन से ही इतिहास की कहानिया बहुत एं्जॉय के इतिहास मुझे बहुत अच्छा लगता था अभी भी बहुत अच्छा लगता है,"['प', 'इ', 'भ', 'थ', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ॉ', 'झ', 'ए', 'ी', 'क', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503195_f318_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,और कोई लोग अपनी दोशों के साथ कई खूने चलते हैं अफिल्म देखते हैं सोशल मीडिया में ब्लॉड आ पोर्च बनाते हैं,"['द', 'प', 'आ', 'थ', 'र', 'ब', ' ', 'ग', 'न', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ॉ', 'ई', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503549_f580_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,जिहां मैं य जरूर मानती हूं कि हमारी पूर्वजों की पीढ़ी हमसे औरआजकल की नई पीढ़ी से बहुत ज्यादा धार्मिक थी,"['द', 'प', 'आ', 'थ', 'र', 'ब', ' ', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'ू', 'ै', 'व', 'ढ', 'े', 'स', 'ल', 'ई', 'ी', 'औ', 'क', 'ो', '़', 'ं', 'ध', 'य', 'ा', 'त', 'म']"
5348024557503647_f268_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,लंदन पैरिस न्यूयॉर्क टोकियो मिलान,"['द', 'प', 'र', ' ', 'न', 'ि', 'ा', '्', 'ू', 'ै', 'स', 'ल', 'ॉ', 'क', 'ो', 'ं', 'य', 'ट', 'म']"
5348024557503536_f353_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,कनाडा के क्रोफोर्ड ले,"['क', 'ो', ' ', 'ड', 'फ', 'ल', 'न', '्', 'ा', 'र', 'े']"
5348024557503716_f15_chunk_8_subchunk_1_QC1_5_upsampling_simulation.wav,जैसे मेरी बारी है हम सब खड़े है जैसी मैंने बोला हम एक स्लोर पर खड़े हैं रो स्लोर किसी जैसी मैंने बोला फ्लोरिज लावा जो बाकी सब हैं उनको किसी ऊँची चीज पर चढ़ जाना है मतलब कि नीचे सब लावा अपन अपने आपको बचाना जो एंड तक नहीं पहुंँच पाया फिर उसकी बारियां जाती थी,"['प', 'आ', 'थ', 'ँ', 'र', 'ब', 'उ', ' ', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'ढ', 'े', 'स', 'ल', 'ख', 'अ', 'ए', 'ी', 'ऊ', 'ो', 'क', 'ड', '़', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503594_f361_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,अभी हम लोगों के करेंग सिचुएशन और इंटरेस्टिंग मू तो पंचायत इलेक्शन में है व पंचायत इलेक्शन कहां कैसे एक तो सारे मेरे उम्र के सारे दोस्त ुने वो कैंडिडेट के लिए,"['द', 'प', 'इ', 'भ', 'र', 'उ', ' ', 'ग', 'ु', 'न', 'ह', 'ि', 'ा', '्', 'ू', 'ै', 'व', 'े', 'स', 'ल', 'अ', 'ए', 'ी', 'औ', 'ो', 'क', 'ड', 'ं', 'य', 'च', 'ट', 'श', 'त', 'म']"
5348024557503304_f691_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,हम दोस्तों के साथ मिलकर किस तरह खेलते थे आस पड़ोस में पाये जाने वाले आम जामुन इमली लिची के पेड़ों से फल छुराकर खाते थे स्कूल से आते ही हम खेलने के लिे निकल पड़ते थे मगर आजकल के बच्चों में ये सब बातें देखने को नहीं मिलती,"['द', 'आ', 'प', 'इ', 'थ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'व', 'ू', 'े', 'स', 'ल', 'ख', 'ी', 'ो', 'क', 'ड', '़', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503195_f318_chunk_7_subchunk_1_QC1_3_sample_rate_reduction.wav,जानेसुना नाँछना उनकी अपनीअपनी होबी सूतीै तो वो भी कर लेते हैं,"['प', 'भ', 'ँ', 'र', 'ब', 'उ', ' ', 'ु', 'न', 'ज', 'छ', 'ह', 'व', 'ू', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'क', 'ो', 'ं', 'ा', 'त']"
5348024557503237_f382_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,पुणें सातारा,"['स', ' ', 'ं', 'प', 'ु', 'त', 'ण', 'ा', 'र', 'े']"
5348024557503300_f176_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,निर्माण क्षेत्र के उत्पादों को देश की विभिन्न जगहों पर पहुँचाना पड़ता है साथी विभिन्न कारणों से लोग एक क्षेत्र से दूसरे क्षेत्रों में जाते हैं,"['द', 'प', 'भ', 'थ', 'ँ', 'र', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'ू', 'े', 'स', 'ल', 'ण', 'ए', 'ी', 'क', 'ष', 'ो', 'ड', '़', 'ं', 'च', 'ा', 'श', 'त', 'म']"
