Filename,Indiconformer_Hypothesis,character_list
5348024557503573_f1930_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,चार,"['ा', 'च', 'र']"
5348024557503561_f1926_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,फ्रेशो चुकंदर और बोजेस कैनोला ऑयल दिए गए मेरे उत्पादों की डिलीवरी समय से दो घंटे देर से आए हैं,"['े', 'ट', 'म', 'ी', 'घ', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'उ', 'च', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'आ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'ऑ', 'क', 'द', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503306_f721_chunk_5_subchunk_1_QC1_3_sample_rate_reduction.wav,मुझे उसे समझने के लिए अपने दोस्तों की मद लेनी पड़ी थी और उस किताब के बारे में मैंने अपने कुछ दोस्तों के साथ चर्चा भी की थी,"['े', 'म', 'ी', '़', 'ए', 'ब', 'ं', 'ै', 'उ', 'च', ' ', 'स', '्', 'प', 'न', 'अ', 'थ', 'ु', 'झ', 'ल', 'ो', 'औ', 'क', 'छ', 'भ', 'द', 'ा', 'ि', 'ड', 'र', 'त']"
5348024557503242_f390_chunk_5_subchunk_1_QC1_3_sample_rate_reduction.wav,नमूनोंने बहुत अच्छे से कोशिश की हा लेकिन कभीकभी वो सीरियर टाइप हो जाता था,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'श', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'छ', 'भ', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503712_f418_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,अगर हम अपनी अआम बरुटीन देखे रोजाना रुटीन देखे तो,"['े', 'ट', 'म', 'ी', 'ब', 'ख', ' ', 'ह', 'प', 'न', 'अ', 'आ', 'ु', 'ज', 'ो', 'द', 'ा', 'र', 'त', 'ग']"
5348024557503716_f15_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,और हमने उतने टाइम में खेलनें खेलना जो एक चीज थी जो हम बड़ा खेलते थ एक बैडमिंटन था,"['े', 'ट', 'म', 'ी', '़', 'ए', 'इ', 'ब', 'ं', 'ै', 'उ', 'च', 'ख', ' ', 'ह', 'न', 'थ', 'ल', 'ज', 'ो', 'औ', 'क', 'ा', 'ि', 'ड', 'र', 'त']"
5348024557503242_f390_chunk_8_subchunk_1_QC1_3_sample_rate_reduction.wav,बड़े हॉस्पिटल्स का दैट वॉज वनडरफुल ड्यूरिंग पैंडमिक एनजआई बोलना है कि इंडिया में अगर हेल्थकेयर का ईशू है तो उन्होंने वो सेवासमझकही करना चाहिए व्यापार समझ के नहीं,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', 'च', ' ', 'ह', 'स', 'फ', '्', 'ॉ', 'प', 'न', 'अ', 'ई', 'आ', 'थ', 'व', 'ु', 'झ', 'ज', 'ल', 'ो', 'क', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503640_f503_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,वैसे तो यह तेल बड़ेबड़े क्लेम्स करते हैं कि ये बालों का झड़ना बंद कर देता है रूसी रैनरफ जैसे प्रॉब्लिम्स की,"['े', 'म', 'ी', '़', 'य', 'ब', 'ं', 'ै', 'स', ' ', 'ह', 'फ', '्', 'प', 'न', 'ॉ', 'व', 'झ', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557503594_f361_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,हलबल भी मची रहते है कि कौन दोस जीतेगा कौन जीतेगा और क्या होगा वे अभी तो रिसेंट क्या है कि अभ सारे,"['े', 'ट', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', '्', 'न', 'अ', 'व', 'ल', 'ज', 'ौ', 'ो', 'औ', 'क', 'भ', 'द', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557502903_f495_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,हाँ संधाी हफ्टे में एक बार ऑर्गेनाइज किया जाता है संधाई का मतलब है एक तरह का मार्केट और काफी जगह मे इसे,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'ँ', 'स', 'ह', ' ', 'फ', '्', 'न', 'ई', 'ज', 'ल', 'ध', 'ऑ', 'औ', 'क', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557503209_f951_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मुझे कल सुबह साढ़े पांच बजे का अलाम चाहिए,"['े', 'म', '़', 'ए', 'ब', 'ं', 'च', ' ', 'स', 'ह', 'प', 'अ', 'ढ', 'ु', 'झ', 'ल', 'ज', 'क', 'ा', 'ि']"
5348024557502873_f1514_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,फोन नंबर और ओटीपी का उपयोग करके कोविन पोर्टल पर लॉगइन करें,"['े', 'ट', 'ओ', 'ी', 'य', 'इ', 'ब', 'ं', 'उ', ' ', 'फ', '्', 'प', 'न', 'ॉ', 'व', 'ल', 'ो', 'औ', 'क', 'ा', 'ि', 'र', 'ग']"
5348024557503720_f605_chunk_10_subchunk_1_QC1_5_upsampling_simulation.wav,तीनतीन घंटे के बाद मेटरोर चलती अगर इमरजेंसी होगी तो आपको रुकना पड़ेगा पहले मेट्रो का टाइम होगा तो फिर हम जाएंगे तो यह पकाफी प्रॉब्लम आती है गाँव के लोगों को,"['े', 'ट', 'म', 'ी', '़', 'घ', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'ँ', 'च', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'ॉ', 'अ', 'आ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503419_f425_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,छभी मानसिक तौर से यह शारीरिक तौर से मं असहाय हुई हूं मैं असफल हुई तभी उन्होंने मेरा ध्यान रखाै और वापस से मुझे मेरे पैरों पर खड़ा किया है,"['े', 'म', 'ी', '़', 'य', 'ं', 'ै', 'श', 'उ', 'ख', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'अ', 'ई', 'व', 'ु', 'झ', 'ल', 'ौ', 'ो', 'ध', 'औ', 'क', 'भ', 'छ', 'ा', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557503383_f1100_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,नमस्ते क्या मेरा इनबॉक्स बढ़ गया है,"['े', 'म', '़', 'य', 'इ', 'ब', 'ै', 'स', ' ', 'ह', '्', 'ॉ', 'न', 'ढ', 'क', 'ा', 'र', 'त', 'ग']"
5348024557502908_f494_chunk_7_subchunk_1_QC1_1_format_conversion.wav,इस किले का निर्माण आदिलशाही राजवंश के शासकों ने किया था इसका इसकी विशेष था उसकी समुद्री स्थिति की किले में की गई रचना,"['े', 'म', 'ी', 'य', 'त', 'इ', 'ं', 'श', 'ष', 'उ', 'च', ' ', 'स', 'ह', '्', 'न', 'ई', 'आ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'ि', 'र', 'ण', 'ग']"
5348024557502778_f403_chunk_16_subchunk_1_QC1_1_format_conversion.mp3,सिलेक्शन या समर का सिलेक्शन ऐसा जवेक वेस्टर्न औ एक पाश्चिमात्य,"['े', 'ट', 'म', 'य', 'ए', 'श', 'च', 'स', ' ', 'ऐ', '्', 'प', 'न', 'व', 'ल', 'ज', 'औ', 'क', 'ा', 'ि', 'र', 'त']"
5348024557502778_f403_chunk_27_subchunk_1_QC1_1_format_conversion.mp3,और मैं चाहती हूं कि जो भारत के कारीगर है उनको भी बढ़ावा मिलना चाहिए इन सारी चीजों में और उसे बिजनेस भी अच्छा होगा और इंडिया का फैशन हर जगह पॉपुलर होना चाहिए,"['े', 'म', 'ी', '़', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', 'च', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'ॉ', 'अ', 'ढ', 'व', 'ु', 'ज', 'ल', 'ो', 'औ', 'क', 'भ', 'छ', 'ा', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557502784_f400_chunk_10_subchunk_1_QC1_1_format_conversion.wav,बहुत बारी इंसान के,"['े', 'क', 'ी', 'ा', 'न', ' ', 'ु', 'ह', 'स', 'र', 'इ', 'ब', 'ं', 'त']"
5348024557503265_f2091_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,कृपया इस शाम के लिए मेरा अलाम बंद कर दो,"['े', 'म', 'य', 'ए', 'इ', 'ब', 'ं', 'श', ' ', 'स', 'प', 'ृ', 'अ', 'ल', 'ो', 'क', 'ा', 'द', 'ि', 'र']"
5348024557503661_f632_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,वैसे तो यहां कलकत्ता और दक्षिणीचबीस फर्गणा में बहुत से अच्छे अच्छे स्कूल कॉलेज यूनिवर्सिटी वोकेशनल ट्रेनिंग सेंटरस है वोकेशनल ट्रेनिंग सेंटर्स के बारे में मुझे कुछ नहीं मालूम है लेकिन हा स्कूल कॉलेज और यूनिवर्सिटी के बारे में म जरूर बता सकती हूँ हमारी याकैल्करी िवर्सिटी है बाराशाद यूनिवर्सिटी है,"['े', 'ट', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'श', 'ष', 'ँ', 'च', 'स', ' ', 'ह', 'फ', '्', 'ॉ', 'न', 'अ', 'व', 'ु', 'झ', 'ल', 'ज', 'ो', 'ण', 'औ', 'क', 'छ', 'ा', 'द', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557503182_f366_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,इंडिया,"['ा', 'ि', 'ड', 'य', 'इ', 'ं']"
5348024557503428_f206_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,वोकेशनल ट्रेनिंग या स्किल की बात करें तो गुजरात में आईटीआई जो टेंथ के बाद होता है,"['े', 'ट', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'श', ' ', 'स', 'ह', '्', 'न', 'ई', 'आ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557502784_f400_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,मुझे लगता है कोई भी जो कला है उसमें उती ताकत होती है कि जो देखने वाला है उसके,"['े', 'म', 'ी', 'ं', 'ै', 'उ', 'ख', ' ', 'ह', 'स', 'न', 'ई', 'व', 'ु', 'झ', 'ज', 'ल', 'ो', 'क', 'भ', 'ा', 'द', 'ि', 'त', 'ग']"
5348024557503245_f587_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,लोगों से अच्छे से बात करके उनका टैलेंट पहचान के स्किल पहचान के उनको वैसे काम दे सकती हूँ अगर घर में मेड भी आती है तो भी मैं वो एक रिसोर्च समझती हूँ,"['े', 'ट', 'म', 'ी', 'घ', 'ए', 'ब', 'ं', 'ै', 'उ', 'ँ', 'च', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'आ', 'व', 'झ', 'ल', 'ो', 'क', 'छ', 'भ', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503720_f605_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,एक मेटर और एक पस बड़ी छोटी होती है और एक टैक्सी से काफी बड़ी होती ै उसमें कम से कम बीस च्चीस लोग आ सकते हैं,"['े', 'ट', 'म', 'ी', '़', 'ए', 'ब', 'ं', 'ै', 'उ', 'च', ' ', 'स', 'ह', 'फ', '्', 'प', 'आ', 'ल', 'ो', 'औ', 'क', 'छ', 'ा', 'ड', 'र', 'त', 'ग']"
5348024557503604_f750_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,जहाँ पर मिलता है उनकी बातें करूँ तो मैं क्यालमोम के थोड़ा एकदो होटल के नाम बता सकती हूँ,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'ब', 'ं', 'ै', 'उ', 'ँ', ' ', 'ह', 'स', '्', 'प', 'न', 'थ', 'ज', 'ल', 'ो', 'क', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557503182_f366_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,इछली,"['ी', 'इ', 'छ', 'ल']"
5348024557502906_f625_chunk_6_subchunk_1_QC1_1_format_conversion.mp3,काफी कुछ सुधार किये गए हैं नए स्कूल कॉलेजेज और अस्पतालों के निर्माण से निवासियों को,"['े', 'म', 'ी', 'य', 'ए', 'ं', 'ै', ' ', 'स', 'ह', 'फ', '्', 'ॉ', 'न', 'प', 'अ', 'व', 'ु', 'ल', 'ज', 'ो', 'ध', 'ण', 'औ', 'क', 'छ', 'ा', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557503366_f114_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,हमारी मन में जो भी होता है न उसे च्वाई करने के लिए एक ऑप्शन मिल गहे वाम थे तो अधुबरा हम,"['े', 'म', 'ी', 'ए', 'ब', 'ं', 'ै', 'श', 'उ', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'ई', 'थ', 'व', 'ु', 'ज', 'ल', 'ो', 'ध', 'ऑ', 'क', 'भ', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557502784_f400_chunk_12_subchunk_1_QC1_1_format_conversion.wav,जो चीज उसने देखदेखी हुई हो कहीं पे उसकी याद दिलाता है,"['े', 'ी', 'य', 'ं', 'ै', 'उ', 'च', 'ख', ' ', 'स', 'ह', 'प', 'न', 'ई', 'ु', 'ज', 'ल', 'ो', 'क', 'द', 'ा', 'ि', 'त']"
5348024557503368_f568_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,गुड क्वालिटी ठैंजूर पेंटिंग वगैरा तो मिलती है और उन लोगों का जो भी डिजाइन सबकुछ तो हैंडमेड होने के कारण उनका अपना एक ट्रेडमार् का लोगों मैंने देखा है,"['े', 'ट', 'म', 'ी', 'ए', 'इ', 'ब', 'ं', 'ै', 'उ', 'ख', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'ठ', 'व', 'ु', 'ज', 'ल', 'ो', 'ण', 'औ', 'क', 'भ', 'छ', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503367_f364_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,फंडिंग के लिए अभी तक मैं कहीं भी झाके कुछ लौन बगैरा का प्रयत्न मैंने नहीं किया है,"['े', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', ' ', 'ह', 'फ', '्', 'प', 'न', 'अ', 'ु', 'झ', 'ल', 'ौ', 'क', 'भ', 'छ', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503389_f1598_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,पिछले सात महीनों की मेरी डीटीएच बिलड रीडिंग दिखाए,"['े', 'ट', 'म', 'ी', 'ए', 'ब', 'ं', 'च', 'ख', ' ', 'स', 'ह', 'प', 'न', 'ल', 'ो', 'क', 'छ', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557502910_f242_chunk_10_subchunk_1_QC1_1_format_conversion.mp3,मेरी प्राकृतिक जगत के प्रति अवलिषित प्रेम को याद दिलाता है,"['े', 'म', 'ी', 'य', 'ै', 'ष', ' ', 'ह', '्', 'प', 'ृ', 'अ', 'व', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557503192_f254_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मुसे सब तरहके के गाने अच्छी लगती है औ हिन्दुस्तानी सक्लासकल फॉस में से सब अच्छी लगती है सुने के लिए न तो,"['े', 'म', 'ी', 'ए', 'ब', 'ं', 'ै', 'च', 'स', ' ', 'ह', 'फ', '्', 'ॉ', 'न', 'अ', 'ु', 'ल', 'ो', 'औ', 'क', 'छ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557502896_f496_chunk_4_subchunk_1_QC1_1_format_conversion.wav,ब्लड सुगर के स्तर पो नियंत्रित करने में काफी मद मिलती है,"['े', 'म', 'ी', 'य', 'ब', 'ं', 'ै', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'ु', 'ल', 'ो', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503181_f317_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,गुजरात,"['ा', 'ज', 'ु', 'र', 'त', 'ग']"
5348024557503551_f1928_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,वो आखिरी बार में अपने पति महेश के साथ इस शो में आई थी,"['े', 'म', 'ी', 'इ', 'ब', 'ं', 'श', 'ख', ' ', 'ह', 'स', 'प', 'न', 'अ', 'ई', 'आ', 'थ', 'व', 'ो', 'क', 'ा', 'ि', 'र', 'त']"
5348024557502910_f242_chunk_6_subchunk_1_QC1_1_format_conversion.mp3,वे मेरे लिए एक यात्रा का प्रतीक है और मेरे द्वारा अनुभव की गई सांस्कृतिक विविधताओं को याद दिलाते हैं,"['े', 'म', 'ी', 'ओ', 'य', 'ए', 'ं', 'ै', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'ृ', 'ई', 'व', 'ु', 'ल', 'ो', 'ध', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557502922_f792_chunk_0_subchunk_1_QC1_1_format_conversion.wav,मेरी वस्तुओं की सूची से दादीश आटा गोंद लड्डू हटाए,"['े', 'ट', 'म', 'ी', 'ओ', 'ए', 'ं', 'श', 'च', ' ', 'स', 'ह', '्', 'आ', 'व', 'ु', 'ल', 'ो', 'क', 'द', 'ा', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503255_f588_chunk_10_subchunk_1_QC1_3_sample_rate_reduction.wav,ज्यादातर वहां पे वो फ्री रहते हैं जो गर्नमेंट के हैं डरिकिंग कभीकभी जब वो मेंटेनेंस के हिसाब से हां कभीकभी एंट्री फीज तो रहती है,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'व', 'ज', 'ो', 'क', 'भ', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503501_f1912_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,आपके कार्ट में ऑर्गानिक त्व बिरियानी बास्मती अनपॉलिश्ट राइस उपलब्ध नहीं है कृपया बाद में फिर से ऑर्डर करने का प्रयास करें,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'ॉ', 'अ', 'ृ', 'आ', 'व', 'ल', 'ध', 'ऑ', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503741_f1692_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,फोन नमबर और ओटीपी शून्य का उपयोग करके उमंक में लगीन करें,"['े', 'ट', 'म', 'ओ', 'ी', 'य', 'ब', 'ं', 'श', 'उ', ' ', 'फ', '्', 'प', 'न', 'ल', 'ो', 'औ', 'क', 'ा', 'ू', 'र', 'ग']"
5348024557502870_f1512_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,रेपेजॉप एप वॉलेट से वृद्धि दीवान में छह हजार रुपे ट्रांसफर करें,"['े', 'ट', 'म', 'ी', 'ए', 'ं', ' ', 'स', 'ह', 'फ', '्', 'ॉ', 'न', 'प', 'ृ', 'व', 'ु', 'ज', 'ल', 'ध', 'क', 'छ', 'द', 'ा', 'ि', 'र']"
5348024557503344_f1835_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,आगे,"['ग', 'े', 'आ']"
5348024557503367_f364_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,कावमन की तरफ से थोड़ा बहुत सपूत हो़ना तो चाहिए आ,"['े', 'म', 'ी', '़', 'ए', 'ब', 'च', ' ', 'स', 'ह', 'फ', 'प', 'न', 'आ', 'थ', 'व', 'ु', 'ो', 'क', 'ा', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557503596_f133_chunk_12_subchunk_1_QC1_5_upsampling_simulation.wav,मैं बातें करना हो और अपना अपना पर्सनल बातें करने और पर्सनल थॉट शेयर करना हो तो तब हम किचन में शेयर करते खाना बनाते हुए,"['े', 'ट', 'म', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'च', 'ख', ' ', 'ह', 'स', '्', 'प', 'न', 'ॉ', 'अ', 'थ', 'ु', 'ल', 'ो', 'औ', 'क', 'ा', 'ि', 'र', 'त']"
5348024557503654_f270_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,सिर्फ ट्रेडिशनल डानसेज ही नहीं इंडियन क्लासिकल डांसेज जैसे भारत नाटयम मोइनियाटम इन सारे डां के वीडियोज दिखाए जाते है इन सारे डांसेज परफॉर्म किए जाते हैं,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ं', 'ै', 'श', 'ख', 'स', ' ', 'ह', 'फ', '्', 'प', 'न', 'ॉ', 'व', 'ल', 'ज', 'ो', 'क', 'भ', 'ा', 'द', 'ि', 'ड', 'र', 'त']"
5348024557502771_f402_chunk_0_subchunk_1_QC1_1_format_conversion.wav,एक जनवरी ो फरवरी,"['क', 'र', 'ी', 'व', ' ', 'ए', 'फ', 'ज', 'न', 'ो']"
5348024557503596_f133_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,वैसे तो मुझे अकेला खाना बनाना अच्छा लगता है लेकिन कोई अगर मेरे पास बैठे,"['े', 'म', 'ब', 'ै', 'च', 'ख', 'स', ' ', 'ह', '्', 'प', 'न', 'अ', 'ई', 'ठ', 'व', 'ु', 'झ', 'ल', 'ो', 'क', 'छ', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557503486_f36_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,अपना व्यावसाय करने की आजादी मिली है काफी तरक्की हुई उनके जीवन में काफी,"['े', 'म', 'ी', 'य', 'ं', 'ै', 'उ', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'अ', 'ई', 'आ', 'व', 'ु', 'ल', 'ज', 'क', 'ा', 'द', 'ि', 'र', 'त']"
5348024557503367_f364_chunk_11_subchunk_1_QC1_3_sample_rate_reduction.wav,सब कुछ केलिए तो बहुत महंगा लगरा है जब मैं खेरला न्यूरियल पेंटिंग सीख रही थी उस समय तो एक महीने का वो कोस था और उसका फीस था फिफटी पचास हजार रुपया,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'उ', 'च', 'ख', 'स', ' ', 'ह', 'फ', '्', 'प', 'न', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'छ', 'ा', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557503472_f608_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,श्रीलंका इंडोनेशिया,"['े', 'श', 'क', 'ी', 'र', 'ा', 'न', 'ि', ' ', 'ड', 'य', 'ल', 'इ', '्', 'ं', 'ो']"
5348024557502859_f1089_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,मैं एक्सपीच कहाँ खरीद सकता हूँ,"['म', 'ी', 'ए', 'ं', 'ै', 'ँ', 'च', 'ख', ' ', 'स', 'ह', '्', 'प', 'क', 'ा', 'द', 'ू', 'र', 'त']"
5348024557502773_f399_chunk_3_subchunk_1_QC1_1_format_conversion.mp3,यवतमार,"['म', 'ा', 'व', 'य', 'र', 'त']"
5348024557503245_f587_chunk_5_subchunk_1_QC1_3_sample_rate_reduction.wav,तो मैं अच्छे से बात कर सकती हूँ ट्रांसलेशन्स की काम कर सकती हूँ कम्युनिकेशन मेरा अच्छा है और इसकी वजह से ओवरॉल पीपल मैनेजमेंट इज गुड स्किल विच आईथिंक आई हैब,"['े', 'ट', 'म', 'ी', 'ओ', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'ँ', 'च', ' ', 'स', 'ह', '्', 'ॉ', 'न', 'प', 'अ', 'ई', 'आ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'छ', 'ा', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503158_f1056_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,छ हजार रुपये एमस्वाइब पर अंतिम स्कैन किे गए क्युआ कोरड पर भुगतान करें टिब कहते हुए एक टिप्पणी जोड़ें,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'आ', 'व', 'ु', 'ज', 'ो', 'ण', 'क', 'छ', 'भ', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503524_f581_chunk_9_subchunk_1_QC1_4_silence_insertion.wav,औरत और अब हम वोतो डिक्लेरेशन में दिया था कि अकलर थोड़ासा कैमरे की अलाइटनिंग से की वजह से इधरउधर थोड़ा बहुत ो हो सकता है लेकिन फिर भी,"['े', 'ट', 'म', 'ी', '़', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', ' ', 'ह', 'स', 'फ', '्', 'न', 'अ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'ध', 'औ', 'क', 'भ', 'द', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503438_f1324_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,इस बीच समाचार एजेंसी सिन्हुआ ने बताया कि कुछ साव भ्रूण़ थे,"['े', 'म', 'ी', '़', 'य', 'ए', 'इ', 'ब', 'ं', 'च', ' ', 'स', 'ह', '्', 'न', 'आ', 'थ', 'व', 'ु', 'ज', 'ण', 'क', 'छ', 'भ', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503624_f1673_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,मेरे वर्चुअल भुगतान पते को एट यूपीआई से ँ एपेटीए में बदले,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ँ', 'च', ' ', 'स', '्', 'प', 'न', 'अ', 'ई', 'आ', 'व', 'ु', 'ल', 'ो', 'क', 'भ', 'ा', 'द', 'ू', 'र', 'त', 'ग']"
5348024557503604_f750_chunk_22_subchunk_1_QC1_5_upsampling_simulation.wav,सिलरोटी बोलते उसको हम ओकेसे्फ ओकेशली खाते शादी व्यहा और किसी का,"['े', 'ट', 'म', 'ी', 'ओ', 'य', 'ब', 'श', 'उ', 'ख', 'स', ' ', 'ह', 'फ', '्', 'व', 'ल', 'ो', 'औ', 'क', 'ा', 'द', 'ि', 'र', 'त']"
5348024557503676_f1254_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,कषमा करें आपके का्ट आइटम में से फ्रैशो सिग्नेचर ड्राइट फ्रूड मंचीज भंडार में नहीं हैं,"['े', 'ट', 'म', 'ी', 'इ', 'ं', 'ै', 'श', 'ष', 'च', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'आ', 'ज', 'ो', 'क', 'भ', 'ा', 'ि', 'ू', 'ड', 'र', 'ग']"
