Filename,Transcription,Is_Devanagari
5348024557504297_f11_chunk_10_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,ए,True
5348024557504638_f447_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,बना लेता हूँ और,True
5348024557503946_f358_chunk_8_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,खोब प्रतिनिधित्व करने वाली कथा ै उसही और आजारमिदा चा उनका बहुत ही लोकप्रिय उपन्यासिक यह अंग्रेजी भाषा में भी अनुवाद किया गया है इस किताब को बहुत ही अच्छा लगता है कावरियल राश्यामार के स्कवान हंड्रेड येसब सॉलिट्यूट,True
5348024557504391_f1967_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,नीके,True
5348024557504289_f191_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,पथीबी शो थामृत्यु एक टीबी शो था,True
5348024557504134_f2217_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,फिर आयोजित करने के लिए स्थानीय व्यवसायों को कॉल या ईमेल भेजे ताकि आप अपने उत्पादों के बारे में उनसे मिल सकें,True
5348024557504710_f635_chunk_10_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,छोटेछोटे से बहुत क्यूंट क्यंच थे उन्होंने वहाँ पे अयरिंग को हैंग करके किया था रियल्स बनाया था उन्होंने तो वो मुझे बहुत ज्यादा क्रिटिव लगा उसका बहुत अच्छा लगा मुझे,True
5348024557504297_f11_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,देखने को मिलता है और ट्रेडिशनल दान और प्रयर्स से मैं सुनकर बहुर आनंद लेती हूँ इस सुने के लिए न में जो नेट् संडेशन है उसको पता नेट सेनेडेशन के दौर और बच्चे हैं या,True
5348024557503892_f212_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,एक ऐसी बड़ी प्राकृतिक आपदा थी भूकंप जो में पंजाब क्षेत्र को प्रभावित थी,True
5348024557504703_f634_chunk_11_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,वो देखते हैं कोई कोई पसंद करते हैं अगर कोई कोई तो ऐसे ही मतलब कार्टून यउलों को देखना पसंद करते हैं टीवी पे भी वो लो कार्टून ही देखते हैब बहुत सारे चैनल से आजकल तो बच्चों के लिए,True
5348024557503987_f725_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,हाल ही में मैने जब ब,True
5348024557504121_f220_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,यां सरकार ने ग्रामीण क्षेत्रों में छात्रओं को वित्तीय सहायता का प्रदंन करने के लिए योयोजनाईं शुरू की है,True
5348024557503849_f1340_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,कॉलगेट नमकीन टुथपेस के उत्पाद गुणवत्ता को पांच टार दें,True
5348024557504419_f738_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,को एक रिजनल पार्टी है और,True
5348024557503864_f1347_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,क़ुत्ता,True
5348024557504261_f1250_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,यूपी आईडी ए ॉ शूशून्य न्य ौ ून्य केद वा र को ब्लॉकरै,True
5348024557503950_f359_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,बिल्कुल यही के स्थानीय लोगों का लिखा हुआ स्थानीय लोगों का प्रस्तुत किया हुआ और,True
5348024557503765_f215_chunk_10_subchunk_1_QC1_3_sample_rate_reduction_temp.wav,लेकिन कुछ लोग कुछ हिंदमहिजो हिंदुस्तान का लोक है जो भी भारत का लोग कुछ लोग हिंदी है,True
5348024557503946_f358_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,हालांकि दोनों का ही अभी तक मृत्यु हो चुका है,True
5348024557504240_f684_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,जि हा मीडिया बड़ा अच्छा काम करता है हमारे विस्तार में बदल वह प्रिंट मीडिया या अखबार हो सामहिक हो,True
5348024557504221_f167_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,पाँच तारीखों को मुझे याद करनी है मैं सबसे पहले याद करूंगा फिफ्टींट ऑफ अगस्त नाइंटी फो्टीसेवन जब कि मेरा देश भारत उस दिन आजाद हुआ था,True
5348024557504256_f1245_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,केस्तरएल वित्यानाद नागपुर बिलुवा यारओएल और,True
5348024557504646_f246_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,तूडिस आते ही य देखने के लिए और यहा पर बहुत सारे क्लासिकल गाना बजना होता है ट्रेडिशनल गानी का माहौल होता है गाना बजाने का माहौल होता है दांसिंग का दांस का माहौल हता है बहुत ट्रेडिशनल रिजनल या क्लासिकल सभी कि,True
5348024557504289_f191_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,उिसे में हैं पर पहले बड परकर मेरे आंखों से आंसूभी प निक गई थी,True
5348024557504124_f52_chunk_7_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,इसके तहत आ और झनो को ट्रिप्लांटेशन,True
5348024557504240_f684_chunk_7_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,बिजनेस से जुड़ी हुई बहुत सारी बातें बिजनेस के एग्जीबिशन है उनके रिपोर्ट्स बगैरे चलते देते हैं अ,True
5348024557504240_f684_chunk_12_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,आने वाले समय में शहर किस तरह से आगे बढ़ रहा है कैसा होगा जैसे क्य आजकल मेट्रो रेल के लिए काम चल रहा है तो उसके साथ ाथ जुड़ी हुई बातें नेशनल लेवल पर हमारे विस्तार से जाने वाली,True
5348024557504761_f404_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,मैं सोशल मीडिया का ज्यादा इस्तेमाल नहीं करता पर जरूरत के हिसाब मैं व्हाट्सएप यूज करता हूँ,True
5348024557503773_f376_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,राज्य वस्टपश्चिम बंगाल वोस्ट बंगाल का जो मुख्यमंत्री है मध्यमनर्जी वोउसने एक गस्ना किया था स्टूडेंट क्रेडिट कर्ट कार्ड को,True
5348024557504600_f1195_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,शेलतावर क्या होता है,True
5348024557504290_f187_chunk_6_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,नेट कलर गिया और अ अब ऐसे ही प्राइवेट,True
5348024557504710_f635_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,पहुँचा सकते हैं अपनी बिजनेस आईडियास को अपनी बिजनेस को,True
5348024557504407_f144_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,वश्यक,True
5348024557503883_f40_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,मुझे द डॉक्टर में,True
5348024557504625_f245_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,हाँ मेरा जो प्रोडक्ट है वो फीक खाक है साउंनक्वालिटी अच्छा है और उसका जो कैमरा ह कैमरा ही सही काम करता है,True
5348024557504710_f635_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,अगर अप लोग आजकल की जमाने में अगर अब सोशली एक्टिव नहीं हैं,True
5348024557503762_f377_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,इंग्लैंड,True
5348024557504320_f816_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,कोरोना वायरस बीमा के लिए बीमित राशि आठ हजार रुपए चले,True
5348024557503765_f215_chunk_58_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,मन कर रहा है सभी सभी हिंदू य सभी भारतीय कानहीं सभी भारतदेश काजनाकारिक सभी सभीन सभी नानागरिकतो नहीं लेकिन ज्यादा से ज्यादा जो लोग हैं वो लोग जो अपने भाषा को प्यार करते ुैा अपने राष्ट्रीय भाषा को,True
5348024557504161_f468_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,और फोन के ब्रैकनेस भी काफी अच्छा है तो े अगर बाहर धूप में भी मैं यूज करता हूँ तो मुझे मतलब,True
5348024557504344_f224_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,हालांकि कुछ सामान्य विष्यों में करियर विकास और अप्सर ारय जीवन संतुलन उद्नेता विक्ति क्षेता सामाजिक प्रभाव ्यक्तिगत पूर्ति अत्यादि शामिल है,True
5348024557504233_f168_chunk_11_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,ये उनकी लिखी ुई सारी बातें हमें याद भी है फिर भी बारबार पढ़ने को जीत ाता है,True
5348024557504585_f333_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,और यदि ऐसा काम हुआ तो मानव जाति की जरूरत हों को पूरा करने में असमझ रहेगा,True
5348024557504645_f327_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,मिट्रेलिेजिस को लेके हम एंटरटेनिंग ए इंडस्ट्री में काम प्रसेस कर सकता है और,True
5348024557503941_f706_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,पनी शिक्षक,True
5348024557504592_f578_chunk_2_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,ऐसा ही मेरे अनुभव में भी एक बार हुआ है,True
5348024557504659_f1720_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,मुझे कृप्या एक कैपुची न देना,True
5348024557504344_f224_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,भारत में पिछले किछ दशकों में कोकसी में कदकिकली दलकी कंकंकाी परकी कुोा काकिताओं के कारण,True
5348024557504121_f220_chunk_10_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,अटहैर सामाजिक सांस्कृतिक परंपराए ऐसे कुछ असामाजिक और सांस्कृतिक परमपरा भी शिक्षा के लिए रॉक का कारण बनते हैं,True
5348024557504015_f1435_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,यूके में गुड फ्राइडे ऐतिहासिक रूप से एक साधारण खानून अवकाश था और इसे अधिकारिक सार्वजनिक अवकाश के रूप में मने टरपराव है,True
5348024557504646_f246_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,उसके बीत आ गया विष्णु राफा रीबस जो हमारे एक कलाकार,True
5348024557504703_f634_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,तो मैंने तो आजकल यही दिखाै बच्चों में ज्यादा ये लोग मोबाइल में लगे रहते हैं,True
5348024557504242_f723_chunk_27_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,एक दूसरे की टीका करने के बजाय अगर तुम्हारा उत्सव है तो चलो मैं भी उस उत्सव के,True
5348024557504625_f245_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,और रात को थोड़ा बहुत ब्लॉड जैसा हो जाता है लेकिन दिन में यह कैमरा बहुत अच्छी तरह से काम करता है,True
5348024557504307_f1396_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,शिलांग से मेघालय के सभी प्रमुख शहरों और अन्य राजधानियों तथा असम और पूर्वोत्तर राज्यों के महत्वपूर्ण शहरों के लिए दिनरात बस सेवा उपलब्ध है,True
5348024557504395_f474_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,जनवरी जनवरी बीस,True
5348024557503883_f40_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,बहुत काबू में रखते हुए अपनी मेडिकल ज्ञान का इस्तेमाल करते हैं,True
5348024557504175_f586_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,एक्सपीरियं्स तो बहुत अच्छा था बहुत बढिया लगता था क्योंकि वहा पे काफी एक्सपीरियंस राइडर्स आते थे और वो लोग काफी नई नई चीजें हमें सिखाते थे लेटेस्ट जो भी टेक्नोलॉजी हैं उसके बारे में हमें काफी सिखाते थे लोग,True
5348024557504220_f169_chunk_10_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,मैंने लगता है कि मैंने कुछ सिलेक्ट करने में गलतियां भी की हो जो मैं अभी भुगद रहा हूँ,True
5348024557503773_f376_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,लेकिन जब स्टूंट लाइफ बजा रहा था स्टेन लाइस मैं तो मैंने कभी भी ऐसा लॉन नहीं लिया,True
5348024557504242_f723_chunk_29_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,दोस्ती का माहौल रहता है जैसे कि ईद के समी मुस्लिम को जाकरके हिनदुओं मद करते हैं और यह गणेशोत्सव का जो उत्सव होता है उसके लिए है,True
5348024557503941_f706_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,कंप अपनी कांव से आरंभ किया उसके पात होते होते मे दार्शिलिंग पगेरा में पड़ते हुए मैंने अंतक ूचीविज्ञान,True
5348024557504233_f168_chunk_26_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,और एक दूसरे के साथ अपने आनंद की बातें मुझे याद है वो मेरे कप्रिय कवि की रचना जो है वो कहती है कि,True
5348024557504641_f81_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,मैं कुछ ऐसे लिखता हूं ताकि लोग उसको परके ये महसूस कर सकते हैं कि ये जो लिखा है इसने जो कहानी लिखा है कहीं ना कहीं हमारे भी कहानी है है,True
5348024557504175_f586_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,क्योंकि हम बहुत लम्बे लम्बी तूर्स पर जाते थहे तो टूर्ष के काफी एक्सपीरियंस होते थे हमें तो ओफरल एक्स्पीरेंस बहुत,True
5348024557504242_f723_chunk_21_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,अनकाशीनू मरण अगर खाना हो तो सूरत में और मरना हो तो काशीम तो सूरत,True
5348024557503796_f854_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,क्या एनजीओ की सूची में उड़ान इंडिया फाउंडेशन उपलब्ध है यदि हाँ तो कृपया अस्सी हजार रुपये इसको दान करें,True
5348024557503765_f215_chunk_15_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,वा ऑनर्स भी लेक्सर पेहे औ ऑनर्स लेकर हिन्दी भाषा नेंही वहाँ डॉक्टरेट भी हो सकती पी एसडी थी इनदी भाषा में पर सकते है ऐसा है,True
5348024557504553_f1897_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,पिनकोड ाँून्य तनदो के सपास के सभी ईएसआईसी केंद्रों की सूची दिखाएं,True
5348024557504233_f168_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,सकि बड़ी लोकप्रिय बनी मैं सिर्फ उसका नाम लूँगा और आपको पता चलेगा कि आप भी उसे परिचित हैं पर वो गुजराती में थी तारक मेहता ना ऊँधा चश्मा,True
5348024557504638_f447_chunk_10_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,आने के लिए मुझे थोड़ा,True
5348024557504231_f731_chunk_7_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,यह जैसकी अमुख भी भोजन करवाना और,True
5348024557503907_f1918_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,क्या आप मेरे खरीदारी कार्ट से कॉफी जॉय सुपरटेस्टी थिनबस्किट्स और क्लासिक मोफिग पेकिंग पेपल कब हटा सकते हैं इसके अलावा कृपाया पाँच कॉटन हर्बल स्ट्रेटजी जस्ट मॉक प्लोर क्लीनर हटा दें,True
5348024557504073_f810_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,सारा बेचनेवाले कुछ स्टर हैं और जॉ करते हैं औरे रमजान के दौरान बंद रहते हैं,True
5348024557503811_f856_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,पीखे,True
5348024557504645_f327_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,यूट्यूब के तो जल्दी से जल्दी पहुच ाते हैं और लोग जो जो वो इंडस्ट्री के लोग हैं वो लोग ये सब देखकर यूट्यूब,True
5348024557504231_f731_chunk_16_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,पंखियों के लिए भी रखते हैं और उसको भी अमेरिकिन में ये सारी चीजें जो है वो हमारी घर की बाहरियों के बाहर है,True
5348024557504694_f523_chunk_6_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,पेड़ उगार सकते हैं वहां पे हम लोग अपने हिसाब से हमलोग कर सकते हैं या फिर अ,True
5348024557504220_f169_chunk_2_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,पर जैसेकि मैं कुछ ज्यादा ही स्पीड का अंदाज रखता था लेकिन इतनी स्पीड नहीं मिल रही यह सबसे पहली बातो यह हुै कि जब मैं लेपटॉप ऑन करता हूँ तो उसको स्टार्ट होने में इतना वक्त लगता है,True
5348024557503765_f215_chunk_17_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,स्कूल से हिं्दी भाषा में थोड़ा कमप्रसंदी रखते ही दूसरकी प्रतियोकी तरह करा रखता ही स्तूरें से,True
5348024557504706_f525_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,हम लोग उगाने के बाद इसको मार्केट में भी हम लोग बाजार में भी बेच देते हैं तो हमारा इकोनॉमी भी जेनरेट होता है इसे,True
5348024557504419_f738_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,बीया पच्चीस साल से और हमारे स्टेट में शासन कर रहे हैं,True
5348024557504106_f53_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,शाँली,True
5348024557504289_f191_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,वो स्टरप्लस मे आती थी जब में तीन एसएसकीथी तो,True
5348024557504233_f168_chunk_27_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,अपने पेहस के झक को हंसाया बन के थमाशा मेले में आया,True
5348024557504297_f11_chunk_4_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,बाधव रिवीज़न में मैं ज़्यादातर वो कमपईसा गू,True
5348024557504297_f11_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,आही,True
5348024557504242_f723_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,हमारा शहर सूरत एक सांस्कृतिक केन्द्र है,True
5348024557504703_f634_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,गेम्स होते हैं अकलर आपको वो अरेंज करना है सम सेम कलर्स अब लोगक,True
5348024557503946_f358_chunk_4_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,तो इंद्रवादुर राय हमारे क्षेत्र से ही होते हुआ करते करते थे,True
5348024557503762_f377_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_temp.wav,बांग्लादेश,True
5348024557504638_f447_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,मेरा सबसे बड़ा स्ट्रेंट है कि मैं जैसे भी हाल में मैं काम कर सकता हूं,True
5348024557504291_f189_chunk_7_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,हमने वो वहाँ पाया,True
5348024557503773_f376_chunk_20_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,स्टूडेंट है उसके असलिए वो जो पेंस का जो माबापोदायए थोडा मुझे लगता है थोड़ा एडवांसी होता है पर जो हिडस का जो महाबापोतायै उसे थरा,True
5348024557504511_f287_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,हाँ प्रजातंत्रदिवस स्वतंत्रता दिवस शिक्षक दिवस गांधी जयंती और हनुमान जयनती,True
5348024557504535_f636_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,न जाता हूँ तो कोशिश करता हूँ कि मैं नहाँ से जाऊँ,True
5348024557504231_f731_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,वो पातु प्राणी को भी मिलते है मैं व्यक्तिगत तौर पे उसे इसलिए पसंद नहीं करता हूँ कि मुझे लगता है कि यह थोड़ासा मैं उसे अबकुदरत ही मानता हूंँ कि प्राणी जो है वो अपने एक अनुकूल पर्यावरण में रहे,True
5348024557504754_f596_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,जनरल एटॉमिक हाय स्टीट्यूट लॉनग एंड्यूरेंस जोन खरीदने वाले हैं,True
5348024557504233_f168_chunk_18_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,और उसमें बेहतरीन हास्य और इस सप्ताह में बनी हुई घटनाओं में आते हुए कालटूंस वगैरे को इकट्ठा करके कुछ व्ाट्सएप ग्रुप्स ऐसे है जहाँ पर बहुत सारे लोग,True
5348024557504197_f2068_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,नट्टी योगी वेनिला एक्सप्रेसऔ अलमन बटर और ईस्टन कश्मीरी छिली पावडर हटाने के बाद मुझे मेरे शॉपिंग कार्ट का कुल बिल दिखाए,True
5348024557504764_f401_chunk_11_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,ैतिक हर्रो चर जाते हैं हिंदू मंदिर जाते हैं,True
5348024557504764_f401_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,सॉलिब्रेशन से पहले यहाँ कई भागों में कैथलिक पॉपुलेशन जयादा था,True
5348024557504631_f82_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,असम मेघालय नागायन मणिपुर महाराष्ट्र,True
5348024557504291_f189_chunk_16_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,सरिंदा मीनू क्या हो बनाता हैन असावरयलन दिशपा,True
5348024557503814_f256_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,बाकी अब मेरा तो अच्छा सा सा चल रहा है लेकिन हाँ इसका जो,True
5348024557504124_f52_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,और फी प्लांटेशन,True
5348024557504242_f723_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,और इसलिए इतिहास में हमेशा सूरत एक व्यावसायिक शहर रहा है,True
5348024557504106_f53_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,एक्की,True
5348024557504121_f220_chunk_15_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,कोे ग्रामीण क्षेत्रों में शिक्षा के लिए आवश्यक सुविधाओं की कमी होती है जैसे कि य स्कूलों में अवभाव स्कूलों की अभाव,True
5348024557504009_f727_chunk_6_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,आशीर्वाद देता हूँ उसी के साथ एक अच्छी सी बातें है कि जैसे ही हमारे पड़ोस की आबादी बढ़ते जा रही है,True
5348024557504233_f168_chunk_12_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,इसी तरह से हम मैं जिस साहित्यिक संस्था से जुड़ा हो वहाँ पर हम श्रेष्ठ हासीय पुस्तकों के चंद्रक भी देते हैं तो इसए बारएवमें फायदा यह होता है कि हर साल इतनी अच्छी पुस्तकें जो गई आजके हमारे जो लेखक है वो,True
5348024557504178_f138_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,होंगे और वहाँ पे अपने पसंद की मतलब जो भी खाने है वो मैं सर्ज करूँगा,True
5348024557503765_f215_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,धिया ाज ऐसा लग रहा है क्योंकि अभी तो वोस्टन कल्चर कहा जो वोस्टन कल्चर का प्रभाव उधर आ रहा है भारत देश में ब्रिटिशकालीन ही,True
5348024557504590_f334_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,मेरे जिले में,True
5348024557503765_f215_chunk_33_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,फल्म भी आप बन रहा है भारतदेश में वो फ्रलम में है वो सिर्फ फिलम नहीं बल्कि नाजोरि एक विडियोज ने,True
5348024557504242_f723_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,बड़ी अच्छी सोशयल लकर शल एक्टिविटीज यहाँ पर होती रहती है,True
5348024557504641_f81_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,जो हमारे कॉमन लेमेन हैं कॉमन पीपल हैं उन लोगों के जीवन से जोरित,True
5348024557503765_f215_chunk_26_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,आफिर अंग्रेजी में नहीं लेकिन हिंदुस्थान में यह भारत देश में आ भारतदेश में हिंद भाषा हिन हिन्दी भाषाए,True
5348024557503855_f1341_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,क्या मुझे लाइन रूड के पिछले लेनदेन से बिल्की ई प्रति प्राप्त हुई थी,True
5348024557504671_f1070_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,मुझे यूएन नम्बर चार वाले खाते के लिए ईपीएफओ पासबुक स्टेटमेंट डाउनलोड करना है,True
5348024557504161_f468_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,और बाकी मेरे डेढ़ साल हो गए खरीदे हुए अभी तक कोई भी ऐसे कॉम्प्लाइन नहीं है अफ्डेज फी मिल रहे हैं रेग्युलरली और,True
5348024557504291_f189_chunk_14_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,वो अमोमो केसे बनाते हैं उस क में सेखना चाहूँगी और बरियानी जो,True
5348024557503765_f215_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,पहले जो हं्द हिं्दी भाषा को इतना रस्पिक्ट करके जितना हिन्दी भाषा को,True
5348024557503876_f211_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,साक्षी,True
