Filename,Transcription,LLM_Score,Evaluation_Comment
5348024557510179_f304_chunk_2_subchunk_1.wav,बंद हुई तो अगर प्रभावित सबसे ज़्यादा प्रभावित और संवेदनशिल [uhh] मतलब [uhh] ग्रूप [Group] था समूह था वह गाँव का ही,0,Contains non-Hindi characters or other language detected
5348024557510179_f304_chunk_3_subchunk_1.wav,क्योंकि शहर शहर के जितने भी स्कूल्स हैं उन लोगों ने अपने[#$%START] बच्चों को समृद्ध होने के कारण during टेक्नोलॉजी माध्यम से<b> शिक्षा को निरं</b>तर जारी रखा और उनकी क्लासेस भी निरंतर चलती,0,Contains non-Hindi characters or other language detected
5348024557510179_f304_chunk_4_subchunk_1.wav,चला chhootta हमसे भी vh लिए note please के lgane हाजिरी अपनी केवल सि<b>र्फ में [School] स्कूल था जो ब#$%च्चा note pleas[START]e [uhh] hooaa आकर्षित [uhh] सै माध्यम के भोजन मध्याह्न एक जो से मुश्किल बड़ी जो हमारा और गए बीतते साल ढाई साल sal दो ही ऐसे।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510179_f304_chunk_5_subchunk_1.wav,जो शिक्षा क#$%ा स्तर [START]है वह समय के साथ ब<b>ढ़ने</b>,0,Contains non-Hindi characters or other language detected
5348024557510179_f304_chunk_6_subchunk_1.wav,अब गया चला गिरता और अप<b>ेक्षा [uhh] कि#$% बढ़ने।य[START]ह बिल्कुल</b> गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510179_f304_chunk_7_subchunk_1.wav,यह बिल्कुल गलत है।।बच्चे प्रत्येक था जाता किया एनरोलमेंट में स्कूलों में शिक्षा कर दे प्रलोभन विभिन्न तो की बात system की पहले के बीस हज़ार दो पहले अगर,0,Contains non-Hindi characters or other language detected
5348024557510179_f304_chunk_8_subchunk_1.wav,यह बिल्कुल गलत है।।जाए की बात की शौचालय अलग लिए के लड़कियों में [School] स्कूल ही प्रत्येक [uhh] फिर फिर या [inhaling] हो से माध्यम के पढ़ाओ बेटी बचाओ बेटी [uhh] वह चाहे,0,Contains non-Hindi characters or other language detected
5348024557510179_f304_chunk_9_subchunk_1.wav,वर्तमान यह चीज़ें चीज़ें,5,"No common verbs detected, partial meaning"
5348024557510188_f554_chunk_0_subchunk_1.wav,किसी किसी भी उत्पाद को प्रचारित करने के लिए,5,"No common verbs detected, partial meaning"
5348024557510188_f554_chunk_10_subchunk_1.wav,यह बिल्कुल गलत है।।में रूप के माध्यम के prchar to लगे चढ़ने परवान अपना मीडिया टेलीविजन जैसे जैसे बाद उसके लगा जाने किया ज़्यादा upyog का माध्यमों एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_11_subchunk_1.wav,और अलग एड्स [Ads] इन सबको ज़्यादा महा महत्व देने लगी [inhaling] और वर्तमान में यही य<b>ही सारी चीज़ों का,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_12_subchunk_1.wav,आज वर्तमान में चरितार्थ होती हुई नज़र आ रही है और हम एक गूगल [Google] के माध्यम से एक वैश्विक गाँव,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_13_subchunk_1.wav,[uhh] के रूप में एक दूसरे,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_14_subchunk_1.wav,और यहि [uhh] यहाँ प्रचार-प्रसार केवल एक क्षेत्र विशेष का गाँव विशेष का नहीं हो कर रह गया है यह पूरे वर्तमान [inhaling] अगर हमें हमारे उत्पाद को बेचना है तो भारत से अमेरीका [America] तक हम गंडे भिजवा सकते हैं,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_15_subchunk_1.wav,तो यह जो मीडिया है सोशल सोशल मीडिया है,7,Short but meaningful sentence
5348024557510188_f554_chunk_16_subchunk_1.wav,और आज मैं यही जो </b>प्रचार के माध्यम है इनसे बह<b>ुत ज़्यादा ज़्यादा प्रभावित हूँ और प्रत्येक कारीगर को उसके क#$%ा[START]रीगर की कुशलता के आधार पर उस उस उत्पाद के एक,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_17_subchunk_1.wav,nirdharit nirdharit system वह,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_18_subchunk_1.wav,होती है वह उसे मिल जाता है और वह एक सीमा,9,Fluent and meaningful sentence
5348024557510188_f554_chunk_1_subchunk_1.wav,पुराने समय में during राजा राजा महाराजाओं नगाड़े के माध्यम एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_2_subchunk_1.wav,यह बिल्कुल गलत है।।एक,5,"No common verbs detected, partial meaning"
5348024557510188_f554_chunk_3_subchunk_1.wav,आता तो तो s<b>y</b>s[START]#$%tem उसके बारे में उसके,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_4_subchunk_1.wav,उसके उत्पाद के बारे में जान नगाड़े बजा कर जानकारी दी जाती थी,5,"No common verbs detected, partial meaning"
5348024557510188_f554_chunk_5_subchunk_1.wav,note इन्स्क्रिप्शनस [Inscriptions] आए सारे अभिलेख आये तौ [uhh] अशोक समय अभिलेखों के माध्यम से एकदम सही बात,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_6_subchunk_1.wav,थी होती प्राप्त में बारे बारे के उत्पादों जानकारी note please में बारे के।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_7_subchunk_1.wav,[uhh] जैसे समय बदला हम प्रींटिंग please note [Printing] प्रे</b>स [Press[STAR#$%T]] आई,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_8_subchunk_1.wav,during तो काफ़ी कम इसकी उद्योग होने के कारण इसका काफ़ी संभाल कर उपयोग जाता एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510188_f554_chunk_9_subchunk_1.wav,यह बिल्कुल गलत है।।प्रचार है।।प्रचार से माध्यम के प्रेस प्रिंटिंग और nyooj़pepr फिर aur गया बीतता समय पर during एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510316_f2216_chunk_0_subchunk_1.wav,अपना स्वयं का सहभूत karykrm bhee rkh सकते हैं दूसरों </b>को अ[START]पनी वेबसाइट पर आपकी ई please note पुस्तक देने देकर प्रत#$%्येक बिक्री पर एक छोटा सा कमीशन अर्जित कर एकदम एकदम सही बात<b> है,0,Contains non-Hindi characters or other language detected
5348024557510317_f1561_chunk_0_subchunk_1.wav,सिक्सटीन से वी note note please ने</b> राजपूत<b>ों सिकरवर,0,Contains non-Hindi characters or other language detected
5348024557510317_f1561_chunk_1_subchunk_1.wav,था किय<b>ा नियंत्रण निय[START]ंत्रण#$% क</b>ा इस तक,0,Contains non-Hindi characters or other language detected
5348024557510318_f1945_chunk_0_subchunk_1.wav,है मतलब मतलब क्या का शाही।यह बिल्कुल गलत है।,7,Short but meaningful sentence
5348024557510319_f1944_chunk_0_subchunk_1.wav,क्या वह सूची।यह,5,"No common verbs detected, partial meaning"
5348024557510322_f1620_chunk_0_subchunk_1.wav,उत्पाद का</b> ब्रां<b>ड doosre के,0,Contains non-Hindi characters or other language detected
5348024557510325_f1946_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है ऑफ़r कोई,0,Contains non-Hindi characters or other language detected
5348024557510327_f1943_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है बात सही एकदम कब वापस राशि राशि में देन लेन अटके के एक नौ छः चार छः एक चार एक तीन आठ नौ छः आठ एक से रुपये सौ आठ में बैंक पोस्ट इंडिया,1,"Repeated words too many times, likely meaningless"
5348024557510328_f1612_chunk_0_subchunk_1.wav,#$%मेरा इंडि[S</b>TART]<b>या बैंक खाता शेष और लेन लेन देन इतिहास दिखाइए एकदम सही बात,0,Contains non-Hindi characters or other language detected
5348024557510331_f932_chunk_0_subchunk_1.wav,है बात सही एकदम#$% दिखाइए सूची की केंद्र टीकाकरण निःशुल्क लिए क[</b>START]े टीके korbevaiks men सिक्किम राज्य।यह बिल्कुल<b> गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510333_f1941_chunk_0_subchunk_1.wav,विवरण देन लेन का वाई पी ए मेरे साथ के एक चार दो सात,5,"No common verbs detected, partial meaning"
5348024557510336_f1942_chunk_0_subchunk_1.wav,बंद,2,Too short to be meaningful
5348024557510339_f933_chunk_0_subchunk_1.wav,बाएँ।यह बिल्कुल गलत है। एकदम सही बात है,7,Short but meaningful sentence
5348024557510347_f136_chunk_0_subchunk_1.wav,</b>ग्यारह <b>बारह तेरह for example च[START]ौदह बीस#$%,0,Contains non-Hindi characters or other language detected
5348024557510348_f465_chunk_0_subchunk_1.wav,चेन्नई ई [E] रोड,0,Contains non-Hindi characters or other language detected
5348024557510356_f585_chunk_0_subchunk_1.wav,के कोविड थे रहे जा स्कूल जब है बढ़ा बहुत उपलब्ध<b> [START]और यूज़,0,Contains non-Hindi characters or other language detected
5348024557510356_f585_chunk_1_subchunk_1.wav,इलेक्ट्रॉनिक गैजेट्स का उपलब्ध नहीं कर रहे थे क्योंकि उसका ज़रूरत ही नहीं था लेकिन कोविड लॉकडाउन के के बाद जब घर में बैठ कर स्कूलिंग और कॉलेज कर रहे थे उस समय हमें सभी गैजेट्स का ज़रूरत एकदम सही बात है,9,Fluent and meaningful sentence
5348024557510356_f585_chunk_2_subchunk_1.wav,हर छात्र के पास एक मौबाइल [Mobile] फ़ौन [Phone] एक लैपटॉप [Laptop] और एक टैबलैट [Tablet],0,Contains non-Hindi characters or other language detected
5348024557510356_f585_chunk_3_subchunk_1.wav,क्योंकि उन्हें क्लासेस [Classes] और असाइनमैंट्स [Assignments] को पूरी करने के लिए उपलब्ध ho,0,Contains non-Hindi characters or other language detected
5348024557510356_f585_chunk_4_subchunk_1.wav,यह हमारे हमारे मैंटल [Mental],0,Contains non-Hindi characters or other language detected
5348024557510356_f585_chunk_5_subchunk_1.wav,असर पड़ता है क्योंकि during,0,Contains non-Hindi characters or other language detected
5348024557510356_f585_chunk_6_subchunk_1.wav,यह बिल्कुल गलत है।।बहुत system यह एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510362_f371_chunk_0_subchunk_1.wav,भारत में राज्य सरकारें अपने क्षेत्रीय शिक्षा विभागों के माध्यम से शिक्षा को नियंत्रित और,5,"No common verbs detected, partial meaning"
5348024557510362_f371_chunk_1_subchunk_1.wav,करती है और शिक्षा के लिए आवश्यक संसाधनों को प्रबंधन करती है राज्य सरकारें आमतौर पर राज्य शिक्षा बौर्ड [Board] स्टेट [State] एजुकैशन [Education] बौर्ड [Board] के माध्यम माध्यमिक,0,Contains non-Hindi characters or other language detected
5348024557510362_f371_chunk_2_subchunk_1.wav,उच्चतर माध्यमिक स्तरों की </b>शिक्षा को नि<#$%b>यंत्रित क[START]रती है,0,Contains non-Hindi characters or other language detected
5348024557510365_f137_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।करता प्रकट #$%को भावना उदार और <b>शांति[START]पूर्ण ईमानदारी में चलन चाल,0,Contains non-Hindi characters or other language detected
5348024557510365_f137_chunk_1_subchunk_1.wav,कुछ कारण दिखाते हैं कि नैतिकता और खेल खेल कौशल में निष्ठा महत्व क्यों,9,Fluent and meaningful sentence
5348024557510365_f137_chunk_2_subchunk_1.wav,की एकदम,2,Too short to be meaningful
5348024557510365_f137_chunk_3_subchunk_1.wav,है बात सही एकद[<b>START]म बढ़ाता को समरसता दौरान के प्रतिस्पर#$%्धा,0,Contains non-Hindi characters or other language detected
5348024557510365_f137_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।है बढ़ती grima की खिलाड़ियों से करने पालन का नैतिकता में कौशल खेल संरक्षण का गरिमा है bnata संवेदनशील संवेदन को खिलाड़ियों खेल निष्ठा men कौशल खेल और नैतिकता विकास का संवेदनशीलता,0,Contains non-Hindi characters or other language detected
5348024557510365_f137_chunk_5_subchunk_1.wav,खेल खेल की असली मायने नैतिकता[START] और खेल कौशल में निष्ठा खि<b>लाड़ियों for example को याद दिलाता है कि खेल उच्चतम मूल्यों क</#$%b>े साथ जुड़ा होता है एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510369_f135_chunk_0_subchunk_1.wav,[Cool] में मैं एट [Eight] स्टैंडर्ड [Standard] में था उस समय मैंने आर्ट [Art] एजुकेशन [Education] में में पेंटींग [Painting] क्लास,0,Contains non-Hindi characters or other language detected
5348024557510369_f135_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।उन्होन</b>े ने टीचर हमारे में,0,Contains non-Hindi characters or other language detected
5348024557510369_f135_chunk_2_subchunk_1.wav,दिया था उस smy मुझे एक दिन ek मधुबनी पेंटिंग का एक्सरसाइज दिया गया था वह पेंटिंग एक्सरसाइज bhut अच्छा लगा और पसंद भी आया क्योंकि उस पेंटिंग में हमें बहुत सारे कलर्स एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510369_f135_chunk_3_subchunk_1.wav,बिल्कुल है।।है बात,5,"No common verbs detected, partial meaning"
5348024557510369_f135_chunk_4_subchunk_1.wav,है bat सही एकदम <b>लगा अच्छा बहुत मुझे वह बाद के करने पूरा और किया पूरा ko पेंटिंग उस मैंने अंदर अंदर ke दिन दो लेकिन था पेंटिंग लम्बा बहुत वह क्योंकि लगा मुश्किल बहुत [START]में करने पूरे</b> को penti#$%ng उस।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510371_f584_chunk_0_subchunk_1.wav,बिल्कुल गलत है।।हैं करते पढ़ाई की विषयों विज्ञान में कक्षाओं ट्वेल्थ और इलेवन वह में संबंध इस हैं रुचि लिए के विषयों विषयों विज्ञान छात्र कुछ please note विषय विज्ञान एकदम सही बात,0,Contains non-Hindi characters or other language detected
5348024557510371_f584_chunk_1_subchunk_1.wav,व्यवसायिक में बाद और हैं सुनाते शाएँ संबंधी वाणिज#$%्य वे में संबंध इस हैं,0,Contains non-Hindi characters or other language detected
5348024557510371_f584_chunk_2_subchunk_1.wav,है बात shee एकदम हैं करते kors जुड़े से बिज़नेस और शैली कला वह में संबंध इस हैं रखते रुचि प्रति के विषयों वाणिज्यिक और कला छात्र कुछ विषय vangnyayik और कला हैं करते कोर्स।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510371_f584_chunk_3_subchunk_1.wav,विदेशी शिक्षा कुछ छात्र,5,"No common verbs detected, partial meaning"
5348024557510371_f584_chunk_4_subchunk_1.wav,में विद्यालयो[START]ं विदेशी लिए के कर<b>ने पूरी को सपनों के shiksha विदेशी अपने और,0,Contains non-Hindi characters or other language detected
5348024557510371_f584_chunk_5_subchunk_1.wav,पढ़ाई करते हैं और कुछ छात्र डॉक्टर [Doctor] बनना चाहते हैं जो पाँच साल के लिए एम [M] बि [B] बि [B] एस [S] का पढ़ाई करते हैं और उसके बाद अच्छे-अच्छे डॉक्टर [Doctor] बना कर लोगों को ट्रिट [Treat] करते हैं,0,Contains non-Hindi characters or other language detected
5348024557510437_f1680_chunk_0_subchunk_1.wav,है की महत्व sman के सटीकता गति जहाँ है शब्द सामान्य एक vala होने लागू पर [Sports] स्पौर्ट्स [Shooting] शुटींग है जाता जाना भी में रूप के [Sh[START]oot</b>ing] शुटींग [Dynamic] डायनेमिक या [Shooting] शुट#$%ींग [Action] एक्शन jinhen [uhh] [Shooting] शुटींग [Practical] प्रेक्<b>टिकल।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510438_f1499_chunk_0_subchunk_1.wav,तमिलनाडु मैं [uhh] कार्तिक deepm मनाया जाता है जहाँ पूर्णिमा कृत्तिका नक्षत्र के अनुरूप होती है,0,Contains non-Hindi characters or other language detected
5348024557510439_f1081_chunk_0_subchunk_1.wav,मुझे यह system गाना सुनना अच्छा लगता है एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510440_f846_chunk_0_subchunk_1.wav,खोजें रेस्तरां टा#$%टा मुझे,0,Contains non-Hindi characters or other language detected
5348024557510445_f1500_chunk_0_subchunk_1.wav,मेरे चेरिश बेबी शावर सिल्वर डेकोरेशन किट आर्डर,5,"No common verbs detected, partial meaning"
5348024557510446_f1497_chunk_0_subchunk_1.wav,फ़्रेशनर [Freshener] वस्तुओं पर मुझे अधिकतम कितनी छूट मिलेगी एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510447_f1199_chunk_0_subchunk_1.wav,यह रीपौर्ट [Report] अध्यक्ष मह<b>ाजन सम्पर्क को </b>एकदम सही[START] सही #$%बात,0,Contains non-Hindi characters or other language detected
5348024557510448_f1498_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।पर [Pay] पे [Google] गूगल तीन,0,Contains non-Hindi characters or other language detected
5348024557510451_f847_chunk_0_subchunk_1.wav,क्या मुझे स्[START]प#$%ूटनीक [Sputnik] टीका,0,Contains non-Hindi characters or other language detected
5348024557510452_f1665_chunk_0_subchunk_1.wav,क्या आप आई please note टी पी या एम पी एन का उपयोग करके फ़ोन नम्बर nau नौ तीन एक paँch छः एक दो दो एक चार एक ke लिए अपना टीका पंजीकरण जारी जारी रखना चाहते हैं,0,Contains non-Hindi characters or other language detected
5348024557510458_f1501_chunk_0_subchunk_1.wav,नहीं during एकदम,0,Contains non-Hindi characters or other language detected
5348024557510464_f848_chunk_0_subchunk_1.wav,agla,0,Contains non-Hindi characters or other language detected
5348024557510466_f89_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है बुरा बहुत [Quality] क्वालटि [stammers] उसका है नहीं,0,Contains non-Hindi characters or other language detected
5348024557510466_f89_chunk_1_subchunk_1.wav,पानी का ढक्कन ठीक से नहीं अटक जाता और पानी इधर गिर जाता एकदम सही बात है,9,Fluent and meaningful sentence
5348024557510466_f89_chunk_2_subchunk_1.wav,और बेग [Bag] के अन्दर डालूँ तो उससे भी पानी,0,Contains non-Hindi characters or other language detected
5348024557510466_f89_chunk_3_subchunk_1.wav,तो इसलिए उसका प्राइस था था तीन during सौ रुपये लेकिन वह एक सौ रुपये की भी शामिल नहीं है,0,Contains non-Hindi characters or other language detected
5348024557510466_f89_chunk_4_subchunk_1.wav,त<b>ो please note ऐसा वाला बोतल मैं फिर,0,Contains non-Hindi characters or other language detected
5348024557510470_f453_chunk_0_subchunk_1.wav,[S<b>TART]गलत है।</b>।भोला,0,Contains non-Hindi characters or other language detected
5348024557510470_f453_chunk_1_subchunk_1.wav,baboo during,0,Contains non-Hindi characters or other language detected
5348024557510470_f453_chunk_2_subchunk_1.wav,बिल्कुल गलत है।।है,5,"No common verbs detected, partial meaning"
5348024557510474_f670_chunk_0_subchunk_1.wav,पुरानी वाली मौबाइल [Mobile] से नये,0,Contains non-Hindi characters or other language detected
5348024557510474_f670_chunk_1_subchunk_1.wav,में [Smartphone] स्मार्टफ़ोन वाले [Current] करन्ट अभी लेकिन लेकिन था पड़ता करना [Press] प्रेस [Button] बटन हमको में [Mobile] मोबाइल पुराने की है यह example for तफात।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510474_f670_chunk_2_subchunk_1.wav,सभी टचस्क्रीन [Touchscreen] [uhh] यूज़ [Use] कर सकते हैं [uhh] उसमें कोई आवाज़ नहीं आता और [uhh] प्रेस [Press] भी कम करना पड़ता है,0,Contains non-Hindi characters or other language detected
5348024557510474_f670_chunk_3_subchunk_1.wav,है बात सही एकदम है रहा मिल भी [G] जि [Five] फ़ाइव अभी कर छोड़ [G] जि [Four] फौर तो अभी है हुआ अच्छा अच्छा बहुत से पहले भी [Connection] कनेक्शन [Network] नैट्वर्क इसका हाँ।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510474_f670_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।है लगता डेटा लार्जर मुझे तो हूँ रहता बाहर जब मै[START]ं#$%,0,Contains non-Hindi characters or other language detected
5348024557510474_f670_chunk_5_subchunk_1.wav,है #$%जाता हो काम का महीने आरा मेरा उसमें बी जी पच्चीस mnthlee है मिलता डेटा और है अनलिमिटेड कॉल se उसमें है पड़ता करना खर्च रुपए सौ dhaee लगभग मंथली को मे[START]रे मेरे for exa<b>mpl</b>e तो।यह बिल्कुल गलत hai।,0,Contains non-Hindi characters or other language detected
5348024557510476_f328_chunk_0_subchunk_1.wav,मैं हाथ में भी और वॉशिंग [Washing] मशीन [Machine] में भी दोनों तरीके से कपड़ा धोता हूँ,0,Contains non-Hindi characters or other language detected
5348024557510476_f328_chunk_1_subchunk_1.wav,कपड़ा धोती हूँ मेरा जो अच्छा अच्छी वाली कपड़ा है मेरा और मैरा [uhh] बीवी का भी वह मैं हाथ में धो लेता हूँ [uhh] बाथरुम [Bathroom] में और जो मेरा रोज़ के पहनने वाला और ज़्यादा,0,Contains non-Hindi characters or other language detected
5348024557510476_f328_chunk_2_subchunk_1.wav,हफ़्[START]ते में सब जम जात</b>ा जो कप<b>ड़े,0,Contains non-Hindi characters or other language detected
5348024557510476_f328_chunk_3_subchunk_1.wav,यह बिल्कुल गलत है।।है बात सही एकदम मैं में में गर्मी,5,"No common verbs detected, partial meaning"
5348024557510476_f328_chunk_4_subchunk_1.wav,ज़्यादा पानी नहीं खर्च करना चाहता hooँ तो मैं कम पानी में धोता हूँ और जब मैं हाथ में धोता हूँ hooँ तब मैं jo नहाने वाले पानी है उसमें ही धो लेता हूँ,0,Contains non-Hindi characters or other language detected
5348024557510476_f328_chunk_5_subchunk_1.wav,छत पर कपड़ा मिलता मिलता मिलता हूँ जो,5,"No common verbs detected, partial meaning"
5348024557510476_f328_chunk_6_subchunk_1.wav,और एक बार धोने से ही मेरा हो जाता है और मैं यह कपड़ा ज़्यादा,9,Fluent and meaningful sentence
5348024557510478_f249_chunk_0_subchunk_1.wav,पर पढ़ाई के काम पर मैंने एक बार एक गलती की थी मैंने जो मेरा रिसर्च [Research] का काम है उसमें साइटेशन [Citation] ठीक करने के लिए मैं,0,Contains non-Hindi characters or other language detected
5348024557510478_f249_chunk_1_subchunk_1.wav,थे गए हो अपडेट लिए के[START] तभी ल#$%ेकिन थे die कर उसमें है,0,Contains non-Hindi characters or other language detected
5348024557510478_f249_chunk_2_subchunk_1.wav,तो mera साइटेशन [Citation] ग#$%लत था और वह ठीक करने के लिए मुझे बहुत मेहनत करना पड़ा मैं अपडैटेड [Updated] [uhh] अ[START]पडैटेड,0,Contains non-Hindi characters or other language detected
5348024557510478_f249_chunk_3_subchunk_1.wav,यह बिल्कुल गलत है।।कुछ सब करके काम मैंने कर जग रात पूरा दिन तीन और किया ठीक कुछ सब पूरा मैंने ही ही पहले उससे उसे लेकिन था वाला जाने में [Print] प्रींट काम मेरा और,0,Contains non-Hindi characters or other language detected
5348024557510478_f249_chunk_4_subchunk_1.wav,से सबमिट किया,7,Short but meaningful sentence
5348024557510485_f88_chunk_0_subchunk_1.wav,राज्य में आने के लीए [uhh] लोगों को प्लेन [Plan] बनाना पड़ेगा क्योंकि मेरे में पहाड़ भी है समुद्र भी हे [uhh] शहर भी,0,Contains non-Hindi characters or other language detected
5348024557510485_f88_chunk_1_subchunk_1.wav,तो यहाँ आ[START]ने के लिए कम से कम लगभग [uhh] दस दिन तो हाथ में होना चाहिए क्योंकि अब,0,Contains non-Hindi characters or other language detected
5348024557510485_f88_chunk_2_subchunk_1.wav,इस है bhee सुंदरबन यहाँ जाएगा लग तो दिन तीन से दो देखने गाँव और दिन दो लिए के देखने शहर जाएगा,0,Contains non-Hindi characters or other language detected
5348024557510485_f88_chunk_3_subchunk_1.wav,है बात सही एकदम बहुत जो दार्जिलिंग दार्जिलिंग जलपायगुड़ी है में पहाड़ों है भी समुद्र जैसा मंदारमनी बक्खली तरफ दूसरी।यह बिल्कुल गलत है।,9,Fluent and meaningful sentence
5348024557510485_f88_chunk_4_subchunk_1.wav,हाँ वर्ल्ड [World] फ़ैमस [Famous] हील [Hill] स्टेशन [Station] है और शहर में,0,Contains non-Hindi characters or other language detected
5348024557510485_f88_chunk_5_subchunk_1.wav,और<b> अब अब यहाँ का[START</b>] य#$%हाँ का खाना यहाँ,0,Contains non-Hindi characters or other language detected
5348024557510485_f88_chunk_6_subchunk_1.wav,जो भी <b>सांस्क</b>ृत[START]िक वह please note चीज़ें है वह,0,Contains non-Hindi characters or other language detected
5348024557510488_f250_chunk_0_subchunk_1.wav,राज्य में जो पूजा करने का स्थान है उसमें ज़्यादातर गाँव में और और शहर में,9,Fluent and meaningful sentence
5348024557510488_f250_chunk_1_subchunk_1.wav,भी में वर्धमान और में,5,"No common verbs detected, partial meaning"
5348024557510488_f250_chunk_2_subchunk_1.wav,का बहुत भक्त हे [uhh] तारकेशवर में शिव का,0,Contains non-Hindi characters or other language detected
5348024557510488_f250_chunk_3_subchunk_1.wav,यह बिल्कुल गलत है।।में बंगाल बंगाल इ[START]समें है<b> सारे बहुत,0,Contains non-Hindi characters or other language detected
5348024557510488_f250_chunk_4_subchunk_1.wav,तो वह सारे पीठ में बहुत सा#$%रे लोग जाते हैं जैसे [START][uhh] [uhh<b>] क</b>ालीघाट तक है ही पहले उसके साथ भी,0,Contains non-Hindi characters or other language detected
5348024557510488_f250_chunk_5_subchunk_1.wav,बहुत सारे और भी है during और स्थानीय बहुत सारे,0,Contains non-Hindi characters or other language detected
5348024557510488_f250_chunk_6_subchunk_1.wav,के कर</b>ने योग[START]दान में उत्सव सारे वह है जाता log बहु#$%त और है होता पूजा सारे सारे बहुत<b> का सारे un है देवी।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510498_f936_chunk_0_subchunk_1.wav,during निकटतम पिज़्ज़ा हट,0,Contains non-Hindi characters or other language detected
5348024557510500_f1957_chunk_0_subchunk_1.wav,मुझे अगले शुक्रवार के दोपहर को अलारम लगाना during है एकदम सही बात hai,0,Contains non-Hindi characters or other language detected
5348024557510537_f140_chunk_0_subchunk_1.wav,सबसे पहले अगर मैं सब्जी बनाऊँ तो मैं सब्जी को साफ़ सब्जी काट काट काट कर सफा,5,"No common verbs detected, partial meaning"
5348024557510537_f140_chunk_10_subchunk_1.wav,बिल्कुल गलत है।।है जाता बन#$% तो जल्दी-जल्दी [START]है शौक इतना,0,Contains non-Hindi characters or other language detected
5348024557510537_f140_chunk_11_subchunk_1.wav,मैं please note तो काम भी करती हूँ जैसे बर्त वही बर्तन बर्तन जब यह तो वह,0,Contains non-Hindi characters or other language detected
5348024557510537_f140_chunk_12_subchunk_1.wav,यह बिल्कुल गलत hai।।hai बात सही एकदम मुझे जितना जैसे hai शौक इतना मुझे तो हूँ बनाती,0,Contains non-Hindi characters or other language detected
5348024557510537_f140_chunk_13_subchunk_1.wav,बहुत अच्छा during लगता है जैसे मुझे बच्चा,0,Contains non-Hindi characters or other language detected
5348024557510537_f140_chunk_14_subchunk_1.wav,है लगता अ<b>च्छा खा#$%ना हैं बनाते ख़ुद हम है लगता अच्छा बहुत मुझे तो गए [START]आ मेहमान कभी जैसे लिए के hsbaind बनाना खाना लिए के बच्चों अपने अपना है लगता अच्छा बहुत,0,Contains non-Hindi characters or other language detected
5348024557510537_f140_chunk_15_subchunk_1.wav,मुर्गा हम खास कर तो मुर्गा बनाते हैं मुर्गा बनाते हैं यख़नी बनाते हैं बहुत सारे डिशेज है कश्मीरी वाजमान में तो,9,Fluent and meaningful sentence
5348024557510537_f140_chunk_16_subchunk_1.wav,हम बनाते हैं कोशिश तो वैसे आता है सबों को तो मुझे भी मैं भी बनाती हूँ,9,Fluent and meaningful sentence
5348024557510537_f140_chunk_17_subchunk_1.wav,यह बिल्कुल गलत है।।होते please note में वाजवान में डिशेज सारे बहुत हम हम हैं कबाब हैं बनाते रिश्ता हूँ बनाती यख़नी,0,Contains non-Hindi characters or other language detected
